"prvdr_id","msr_cd","scr"
"100252","HAC_1","0.000"
"100253","HAC_1","0.117"
"100254","HAC_1","0.144"
"100255","HAC_1","0.000"
"100256","HAC_1","0.000"
"100258","HAC_1","0.058"
"100259","HAC_1","0.000"
"100260","HAC_1","0.000"
"100264","HAC_1","0.084"
"100265","HAC_1","0.093"
"100266","HAC_1","0.000"
"100267","HAC_1","0.000"
"100268","HAC_1","0.000"
"100269","HAC_1","0.000"
"100275","HAC_1","0.000"
"100276","HAC_1","0.000"
"100277","HAC_1","0.000"
"100281","HAC_1","0.000"
"100284","HAC_1","0.000"
"100285","HAC_1","0.000"
"100286","HAC_1","0.000"
"100287","HAC_1","0.000"
"100288","HAC_1","0.000"
"100289","HAC_1","0.000"
"100290","HAC_1","0.000"
"100291","HAC_1","0.268"
"100292","HAC_1","0.000"
"100296","HAC_1","0.000"
"100299","HAC_1","0.000"
"100302","HAC_1","0.000"
"100307","HAC_1","0.000"
"100313","HAC_1","0.000"
"101300","HAC_1","N/A"
"101301","HAC_1","N/A"
"101302","HAC_1","N/A"
"101307","HAC_1","N/A"
"101308","HAC_1","N/A"
"101309","HAC_1","N/A"
"101310","HAC_1","N/A"
"101312","HAC_1","N/A"
"101313","HAC_1","N/A"
"110001","HAC_1","0.000"
"110002","HAC_1","0.000"
"110003","HAC_1","0.000"
"110004","HAC_1","0.000"
"110005","HAC_1","0.000"
"110006","HAC_1","0.000"
"110007","HAC_1","0.221"
"110008","HAC_1","0.000"
"110010","HAC_1","0.000"
"110011","HAC_1","0.000"
"110015","HAC_1","0.000"
"110016","HAC_1","0.175"
"110018","HAC_1","0.000"
"110023","HAC_1","0.000"
"110024","HAC_1","0.000"
"110025","HAC_1","0.000"
"110026","HAC_1","0.000"
"110027","HAC_1","0.000"
"110028","HAC_1","0.000"
"110029","HAC_1","0.000"
"110030","HAC_1","0.000"
"110031","HAC_1","0.151"
"110032","HAC_1","0.000"
"110034","HAC_1","0.118"
"110035","HAC_1","0.096"
"110036","HAC_1","0.080"
"110038","HAC_1","0.000"
"110039","HAC_1","0.000"
"110040","HAC_1","0.000"
"110041","HAC_1","0.000"
"110042","HAC_1","0.000"
"110043","HAC_1","0.000"
"110044","HAC_1","0.000"
"110045","HAC_1","0.000"
"110046","HAC_1","0.000"
"110050","HAC_1","0.000"
"110051","HAC_1","0.000"
"110054","HAC_1","0.000"
