"prvdr_id","msr_cd","scr"
"'330332'","HAC_5","0.695"
"'330340'","HAC_5","0.000"
"'330350'","HAC_5","0.339"
"'330353'","HAC_5","0.484"
"'330372'","HAC_5","0.215"
"'330385'","HAC_5","0.000"
"'330386'","HAC_5","1.060"
"'330393'","HAC_5","0.208"
"'330394'","HAC_5","0.451"
"'330395'","HAC_5","0.461"
"'330396'","HAC_5","0.000"
"'330397'","HAC_5","0.517"
"'330399'","HAC_5","0.153"
"'330401'","HAC_5","1.411"
"'330403'","HAC_5","0.000"
"'330404'","HAC_5","0.000"
"'330405'","HAC_5","0.000"
"'330406'","HAC_5","1.196"
"'331301'","HAC_5","Not Available"
"'331302'","HAC_5","Not Available"
"'331303'","HAC_5","Not Available"
"'331304'","HAC_5","Not Available"
"'331305'","HAC_5","Not Available"
"'331306'","HAC_5","Not Available"
"'331307'","HAC_5","Not Available"
"'331309'","HAC_5","Not Available"
"'331310'","HAC_5","Not Available"
"'331311'","HAC_5","Not Available"
"'331312'","HAC_5","Not Available"
"'331313'","HAC_5","Not Available"
"'331314'","HAC_5","Not Available"
"'340001'","HAC_5","0.382"
"'340002'","HAC_5","0.628"
"'340003'","HAC_5","0.282"
"'340004'","HAC_5","0.351"
"'340008'","HAC_5","0.000"
"'340010'","HAC_5","0.262"
"'340011'","HAC_5","0.435"
"'340013'","HAC_5","0.546"
"'340014'","HAC_5","0.819"
"'340015'","HAC_5","0.421"
"'340016'","HAC_5","0.627"
"'340017'","HAC_5","0.610"
"'340020'","HAC_5","0.542"
"'340021'","HAC_5","0.327"
"'340023'","HAC_5","0.689"
"'340024'","HAC_5","0.282"
"'340027'","HAC_5","0.209"
"'340028'","HAC_5","0.513"
"'340030'","HAC_5","0.425"
"'340032'","HAC_5","0.442"
"'340036'","HAC_5","0.743"
"'340037'","HAC_5","1.009"
"'340039'","HAC_5","1.150"
"'340040'","HAC_5","0.410"
"'340041'","HAC_5","0.900"
"'340042'","HAC_5","0.186"
"'340047'","HAC_5","0.567"
"'340049'","HAC_5","0.000"
"'340050'","HAC_5","0.232"
"'340051'","HAC_5","0.754"
"'340053'","HAC_5","0.350"
"'340060'","HAC_5","0.000"
"'340061'","HAC_5","0.442"
"'340064'","HAC_5","0.531"
"'340068'","HAC_5","0.352"
"'340069'","HAC_5","0.544"
"'340070'","HAC_5","0.129"
"'340071'","HAC_5","0.688"
"'340073'","HAC_5","0.149"
"'340075'","HAC_5","0.220"
"'340084'","HAC_5","0.000"
"'340085'","HAC_5","0.560"
"'340087'","HAC_5","0.000"
"'340090'","HAC_5","0.785"
"'340091'","HAC_5","0.569"
"'340096'","HAC_5","1.323"
"'340097'","HAC_5","0.506"
"'340098'","HAC_5","1.110"
"'340099'","HAC_5","0.000"
"'340106'","HAC_5","0.551"
"'340107'","HAC_5","0.259"
"'340109'","HAC_5","0.537"
"'340113'","HAC_5","0.622"
"'340114'","HAC_5","0.627"
"'340115'","HAC_5","0.505"
"'340116'","HAC_5","0.423"
"'340119'","HAC_5","0.000"
"'340120'","HAC_5","0.000"
"'340123'","HAC_5","0.464"
"'340126'","HAC_5","1.228"
"'340127'","HAC_5","1.399"
"'340129'","HAC_5","0.883"
"'340130'","HAC_5","0.628"
"'340131'","HAC_5","0.344"
"'340132'","HAC_5","1.399"
"'340133'","HAC_5","0.380"
"'340141'","HAC_5","0.460"
"'340142'","HAC_5","0.302"
"'340143'","HAC_5","0.355"
"'340144'","HAC_5","1.190"
"'340145'","HAC_5","0.952"
"'340147'","HAC_5","0.657"
"'340148'","HAC_5","0.000"
"'340151'","HAC_5","0.140"
"'340153'","HAC_5","4.965"
"'340155'","HAC_5","0.245"
"'340156'","HAC_5","0.000"
"'340158'","HAC_5","0.940"
"'340159'","HAC_5","0.550"
"'340160'","HAC_5","1.129"
"'340166'","HAC_5","0.299"
"'340171'","HAC_5","0.293"
"'340173'","HAC_5","0.990"
"'340183'","HAC_5","0.260"
"'340184'","HAC_5","0.394"
"'340186'","HAC_5","Not Available"
"'341302'","HAC_5","Not Available"
"'341303'","HAC_5","Not Available"
"'341304'","HAC_5","Not Available"
"'341305'","HAC_5","Not Available"
"'341307'","HAC_5","Not Available"
"'341308'","HAC_5","Not Available"
"'341310'","HAC_5","Not Available"
"'341311'","HAC_5","Not Available"
"'341313'","HAC_5","Not Available"
"'341314'","HAC_5","Not Available"
"'341315'","HAC_5","Not Available"
"'341316'","HAC_5","Not Available"
"'341317'","HAC_5","Not Available"
"'341318'","HAC_5","Not Available"
"'341319'","HAC_5","Not Available"
"'341320'","HAC_5","Not Available"
"'341321'","HAC_5","Not Available"
"'341322'","HAC_5","Not Available"
"'341323'","HAC_5","Not Available"
"'341324'","HAC_5","Not Available"
"'341325'","HAC_5","Not Available"
"'341326'","HAC_5","Not Available"
"'341327'","HAC_5","Not Available"
"'350002'","HAC_5","0.250"
"'350006'","HAC_5","0.709"
"'350011'","HAC_5","0.228"
"'350015'","HAC_5","0.564"
"'350019'","HAC_5","2.042"
"'350063'","HAC_5","3.106"
"'350064'","HAC_5","Not Available"
"'350070'","HAC_5","0.510"
"'351300'","HAC_5","Not Available"
"'351301'","HAC_5","Not Available"
"'351302'","HAC_5","Not Available"
"'351303'","HAC_5","Not Available"
"'351304'","HAC_5","Not Available"
"'351305'","HAC_5","Not Available"
"'351306'","HAC_5","Not Available"
"'351307'","HAC_5","Not Available"
"'351308'","HAC_5","Not Available"
"'351309'","HAC_5","Not Available"
"'351310'","HAC_5","Not Available"
"'351311'","HAC_5","Not Available"
"'351312'","HAC_5","Not Available"
"'351313'","HAC_5","Not Available"
"'351314'","HAC_5","Not Available"
"'351315'","HAC_5","Not Available"
"'351316'","HAC_5","Not Available"
"'351318'","HAC_5","Not Available"
"'351319'","HAC_5","Not Available"
"'351320'","HAC_5","Not Available"
"'351321'","HAC_5","Not Available"
"'351322'","HAC_5","Not Available"
"'351323'","HAC_5","Not Available"
"'351324'","HAC_5","Not Available"
"'351325'","HAC_5","Not Available"
"'351326'","HAC_5","Not Available"
"'351327'","HAC_5","Not Available"
"'351328'","HAC_5","Not Available"
"'351329'","HAC_5","Not Available"
"'351330'","HAC_5","Not Available"
"'351331'","HAC_5","Not Available"
"'351332'","HAC_5","Not Available"
"'351333'","HAC_5","Not Available"
"'351334'","HAC_5","Not Available"
"'351335'","HAC_5","Not Available"
"'351336'","HAC_5","Not Available"
"'360001'","HAC_5","0.138"
"'360002'","HAC_5","0.000"
"'360003'","HAC_5","0.732"
"'360006'","HAC_5","0.516"
"'360008'","HAC_5","0.286"
"'360009'","HAC_5","0.498"
"'360010'","HAC_5","0.203"
"'360011'","HAC_5","0.160"
"'360012'","HAC_5","0.542"
"'360013'","HAC_5","0.562"
"'360014'","HAC_5","0.878"
"'360016'","HAC_5","0.604"
"'360017'","HAC_5","0.559"
"'360019'","HAC_5","0.552"
"'360020'","HAC_5","0.572"
"'360025'","HAC_5","0.213"
"'360026'","HAC_5","1.122"
"'360027'","HAC_5","0.620"
"'360029'","HAC_5","1.766"
"'360032'","HAC_5","0.521"
"'360035'","HAC_5","0.945"
"'360036'","HAC_5","0.565"
"'360037'","HAC_5","0.417"
"'360039'","HAC_5","0.760"
"'360040'","HAC_5","0.315"
"'360041'","HAC_5","0.420"
"'360044'","HAC_5","0.000"
"'360046'","HAC_5","1.740"
"'360048'","HAC_5","0.314"
"'360051'","HAC_5","0.975"
"'360052'","HAC_5","1.123"
"'360054'","HAC_5","0.540"
"'360055'","HAC_5","0.733"
"'360056'","HAC_5","0.214"
"'360058'","HAC_5","1.519"
"'360059'","HAC_5","0.359"
"'360064'","HAC_5","0.356"
"'360065'","HAC_5","0.000"
"'360066'","HAC_5","0.851"
"'360068'","HAC_5","0.668"
"'360070'","HAC_5","0.605"
"'360071'","HAC_5","0.785"
"'360072'","HAC_5","0.193"
"'360074'","HAC_5","0.636"
"'360075'","HAC_5","0.509"
"'360076'","HAC_5","0.581"
"'360077'","HAC_5","0.797"
"'360078'","HAC_5","0.129"
"'360079'","HAC_5","0.553"
"'360080'","HAC_5","0.390"
"'360081'","HAC_5","0.150"
"'360082'","HAC_5","0.179"
"'360084'","HAC_5","0.373"
"'360085'","HAC_5","0.117"
"'360086'","HAC_5","0.855"
"'360087'","HAC_5","0.265"
"'360089'","HAC_5","0.997"
"'360090'","HAC_5","0.459"
"'360091'","HAC_5","0.216"
"'360092'","HAC_5","0.000"
"'360095'","HAC_5","0.192"
"'360096'","HAC_5","0.000"
"'360098'","HAC_5","0.460"
"'360107'","HAC_5","0.644"
"'360109'","HAC_5","0.000"
"'360112'","HAC_5","0.475"
"'360113'","HAC_5","0.527"
"'360116'","HAC_5","0.000"
"'360118'","HAC_5","0.169"
"'360121'","HAC_5","0.439"
"'360123'","HAC_5","0.263"
"'360125'","HAC_5","0.245"
"'360131'","HAC_5","1.046"
"'360132'","HAC_5","1.024"
"'360133'","HAC_5","0.834"
"'360134'","HAC_5","0.353"
"'360137'","HAC_5","0.368"
"'360141'","HAC_5","0.606"
"'360143'","HAC_5","0.501"
"'360144'","HAC_5","0.347"
"'360145'","HAC_5","0.344"
"'360147'","HAC_5","0.772"
"'360148'","HAC_5","0.000"
"'360150'","HAC_5","1.196"
"'360151'","HAC_5","0.219"
"'360152'","HAC_5","0.881"
"'360153'","HAC_5","0.000"
"'360155'","HAC_5","0.396"
"'360156'","HAC_5","1.928"
"'360159'","HAC_5","0.301"
"'360161'","HAC_5","0.553"
"'360163'","HAC_5","0.697"
"'360170'","HAC_5","0.983"
"'360172'","HAC_5","0.476"
"'360174'","HAC_5","0.357"
"'360175'","HAC_5","0.517"
"'360179'","HAC_5","0.651"
"'360180'","HAC_5","0.271"
"'360185'","HAC_5","1.298"
"'360189'","HAC_5","1.261"
"'360192'","HAC_5","0.185"
"'360195'","HAC_5","0.000"
"'360197'","HAC_5","0.000"
"'360203'","HAC_5","0.522"
"'360210'","HAC_5","0.000"
"'360211'","HAC_5","0.203"
"'360212'","HAC_5","0.658"
"'360218'","HAC_5","0.000"
"'360230'","HAC_5","0.747"
"'360234'","HAC_5","1.938"
"'360236'","HAC_5","0.424"
"'360239'","HAC_5","0.169"
"'360241'","HAC_5","Not Available"
"'360242'","HAC_5","Not Available"
"'360245'","HAC_5","0.000"
"'360259'","HAC_5","0.478"
"'360261'","HAC_5","0.000"
"'360262'","HAC_5","0.223"
"'360263'","HAC_5","4.016"
"'360266'","HAC_5","0.368"
"'360270'","HAC_5","0.629"
"'360271'","HAC_5","0.000"
"'360274'","HAC_5","6.098"
"'360276'","HAC_5","0.276"
"'360348'","HAC_5","0.935"
"'360350'","HAC_5","4.651"
"'360351'","HAC_5","1.267"
"'360352'","HAC_5","3.650"
"'360354'","HAC_5","0.537"
"'360355'","HAC_5","0.000"
"'360358'","HAC_5","0.000"
"'360359'","HAC_5","0.000"
"'360360'","HAC_5","Not Available"
"'361300'","HAC_5","Not Available"
"'361301'","HAC_5","Not Available"
"'361302'","HAC_5","Not Available"
"'361303'","HAC_5","Not Available"
"'361305'","HAC_5","Not Available"
"'361306'","HAC_5","Not Available"
"'361307'","HAC_5","Not Available"
"'361308'","HAC_5","Not Available"
"'361309'","HAC_5","Not Available"
"'361310'","HAC_5","Not Available"
"'361311'","HAC_5","Not Available"
"'361312'","HAC_5","Not Available"
"'361313'","HAC_5","Not Available"
"'361314'","HAC_5","Not Available"
"'361315'","HAC_5","Not Available"
"'361316'","HAC_5","Not Available"
"'361318'","HAC_5","Not Available"
"'361319'","HAC_5","Not Available"
"'361320'","HAC_5","Not Available"
"'361321'","HAC_5","Not Available"
"'361322'","HAC_5","Not Available"
"'361323'","HAC_5","Not Available"
"'361324'","HAC_5","Not Available"
"'361325'","HAC_5","Not Available"
"'361326'","HAC_5","Not Available"
"'361328'","HAC_5","Not Available"
"'361329'","HAC_5","Not Available"
"'361330'","HAC_5","Not Available"
"'361331'","HAC_5","Not Available"
"'361332'","HAC_5","Not Available"
"'361333'","HAC_5","Not Available"
"'361334'","HAC_5","Not Available"
"'370001'","HAC_5","0.781"
"'370002'","HAC_5","2.023"
"'370004'","HAC_5","0.000"
"'370006'","HAC_5","0.326"
"'370007'","HAC_5","6.711"
"'370008'","HAC_5","0.610"
"'370011'","HAC_5","0.000"
"'370013'","HAC_5","0.417"
"'370014'","HAC_5","0.693"
"'370015'","HAC_5","0.000"
"'370016'","HAC_5","0.614"
"'370018'","HAC_5","0.937"
"'370019'","HAC_5","0.000"
"'370020'","HAC_5","0.311"
"'370022'","HAC_5","1.782"
"'370023'","HAC_5","0.000"
"'370025'","HAC_5","1.198"
"'370026'","HAC_5","0.333"
"'370028'","HAC_5","0.373"
"'370029'","HAC_5","1.449"
"'370030'","HAC_5","1.038"
"'370032'","HAC_5","0.370"
"'370034'","HAC_5","0.677"
"'370036'","HAC_5","1.170"
"'370037'","HAC_5","0.411"
"'370039'","HAC_5","0.000"
"'370040'","HAC_5","1.298"
"'370041'","HAC_5","0.000"
"'370047'","HAC_5","0.701"
"'370048'","HAC_5","0.000"
"'370049'","HAC_5","0.625"
"'370051'","HAC_5","1.274"
"'370054'","HAC_5","0.546"
"'370056'","HAC_5","0.973"
"'370057'","HAC_5","0.000"
"'370065'","HAC_5","0.000"
"'370072'","HAC_5","0.000"
"'370078'","HAC_5","0.378"
"'370080'","HAC_5","0.000"
"'370083'","HAC_5","3.515"
"'370089'","HAC_5","0.000"
"'370091'","HAC_5","0.214"
"'370093'","HAC_5","1.042"
"'370094'","HAC_5","0.871"
"'370097'","HAC_5","0.371"
"'370099'","HAC_5","0.433"
"'370100'","HAC_5","0.460"
"'370103'","HAC_5","0.000"
"'370106'","HAC_5","0.974"
"'370112'","HAC_5","0.000"
"'370113'","HAC_5","0.660"
"'370114'","HAC_5","0.834"
"'370138'","HAC_5","0.000"
"'370139'","HAC_5","0.000"
"'370149'","HAC_5","0.229"
"'370153'","HAC_5","0.000"
"'370156'","HAC_5","0.000"
"'370158'","HAC_5","1.374"
"'370166'","HAC_5","0.000"
"'370169'","HAC_5","0.000"
"'370170'","HAC_5","0.000"
"'370171'","HAC_5","0.000"
"'370172'","HAC_5","0.000"
"'370173'","HAC_5","3.650"
"'370178'","HAC_5","0.000"
"'370180'","HAC_5","5.848"
"'370183'","HAC_5","1.302"
"'370190'","HAC_5","0.000"
"'370192'","HAC_5","0.000"
"'370199'","HAC_5","0.000"
"'370201'","HAC_5","0.000"
"'370202'","HAC_5","0.709"
"'370203'","HAC_5","3.959"
"'370206'","HAC_5","0.000"
"'370210'","HAC_5","3.195"
"'370211'","HAC_5","0.000"
"'370212'","HAC_5","0.000"
"'370214'","HAC_5","0.000"
"'370215'","HAC_5","0.272"
"'370216'","HAC_5","2.110"
"'370218'","HAC_5","1.257"
"'370220'","HAC_5","0.000"
"'370222'","HAC_5","3.278"
"'370225'","HAC_5","0.000"
"'370227'","HAC_5","1.031"
"'370228'","HAC_5","0.000"
"'370229'","HAC_5","1.353"
"'370233'","HAC_5","Not Available"
"'370234'","HAC_5","0.000"
"'370235'","HAC_5","1.490"
"'370236'","HAC_5","Not Available"
"'371300'","HAC_5","Not Available"
"'371301'","HAC_5","Not Available"
"'371302'","HAC_5","Not Available"
"'371303'","HAC_5","Not Available"
"'371304'","HAC_5","Not Available"
"'371305'","HAC_5","Not Available"
"'371306'","HAC_5","Not Available"
"'371307'","HAC_5","Not Available"
"'371309'","HAC_5","Not Available"
"'371310'","HAC_5","Not Available"
"'371311'","HAC_5","Not Available"
"'371312'","HAC_5","Not Available"
"'371313'","HAC_5","Not Available"
"'371314'","HAC_5","Not Available"
"'371316'","HAC_5","Not Available"
"'371317'","HAC_5","Not Available"
"'371318'","HAC_5","Not Available"
"'371319'","HAC_5","Not Available"
"'371320'","HAC_5","Not Available"
"'371321'","HAC_5","Not Available"
"'371322'","HAC_5","Not Available"
"'371323'","HAC_5","Not Available"
"'371324'","HAC_5","Not Available"
"'371325'","HAC_5","Not Available"
"'371326'","HAC_5","Not Available"
"'371327'","HAC_5","Not Available"
"'371328'","HAC_5","Not Available"
"'371329'","HAC_5","Not Available"
"'371330'","HAC_5","Not Available"
"'371331'","HAC_5","Not Available"
"'371332'","HAC_5","Not Available"
"'371333'","HAC_5","Not Available"
"'371334'","HAC_5","Not Available"
"'371335'","HAC_5","Not Available"
"'380001'","HAC_5","1.313"
"'380002'","HAC_5","0.408"
"'380004'","HAC_5","0.799"
"'380005'","HAC_5","0.960"
"'380007'","HAC_5","0.578"
"'380009'","HAC_5","0.236"
"'380014'","HAC_5","0.606"
"'380017'","HAC_5","0.000"
"'380018'","HAC_5","0.523"
"'380020'","HAC_5","0.849"
"'380021'","HAC_5","0.472"
"'380022'","HAC_5","0.560"
"'380025'","HAC_5","0.000"
"'380027'","HAC_5","0.374"
"'380029'","HAC_5","1.176"
"'380033'","HAC_5","0.000"
"'380037'","HAC_5","0.000"
"'380038'","HAC_5","0.695"
"'380040'","HAC_5","0.000"
"'380047'","HAC_5","0.393"
"'380050'","HAC_5","0.406"
"'380051'","HAC_5","0.685"
"'380052'","HAC_5","1.767"
"'380056'","HAC_5","0.000"
"'380060'","HAC_5","0.000"
"'380061'","HAC_5","0.797"
"'380071'","HAC_5","0.386"
"'380075'","HAC_5","1.129"
"'380082'","HAC_5","0.426"
"'380089'","HAC_5","0.230"
"'380090'","HAC_5","1.132"
"'380091'","HAC_5","1.460"
"'380102'","HAC_5","0.565"
"'381301'","HAC_5","Not Available"
"'381302'","HAC_5","Not Available"
"'381303'","HAC_5","Not Available"
"'381304'","HAC_5","Not Available"
"'381305'","HAC_5","Not Available"
"'381306'","HAC_5","Not Available"
"'381307'","HAC_5","Not Available"
"'381308'","HAC_5","Not Available"
"'381309'","HAC_5","Not Available"
"'381310'","HAC_5","Not Available"
"'381311'","HAC_5","Not Available"
"'381312'","HAC_5","Not Available"
"'381313'","HAC_5","Not Available"
"'381314'","HAC_5","Not Available"
"'381315'","HAC_5","Not Available"
"'381316'","HAC_5","Not Available"
"'381317'","HAC_5","Not Available"
"'381318'","HAC_5","Not Available"
"'381319'","HAC_5","Not Available"
"'381320'","HAC_5","Not Available"
"'381321'","HAC_5","Not Available"
"'381322'","HAC_5","Not Available"
"'381323'","HAC_5","Not Available"
"'381324'","HAC_5","Not Available"
"'381325'","HAC_5","Not Available"
"'390001'","HAC_5","0.265"
"'390002'","HAC_5","1.558"
"'390003'","HAC_5","0.617"
"'390004'","HAC_5","0.323"
"'390006'","HAC_5","0.484"
"'390008'","HAC_5","0.789"
"'390009'","HAC_5","0.447"
"'390012'","HAC_5","0.000"
"'390013'","HAC_5","0.919"
"'390016'","HAC_5","0.574"
"'390019'","HAC_5","0.908"
"'390025'","HAC_5","0.000"
"'390026'","HAC_5","0.289"
"'390027'","HAC_5","0.337"
"'390028'","HAC_5","0.642"
"'390030'","HAC_5","0.339"
"'390031'","HAC_5","1.773"
"'390032'","HAC_5","0.869"
"'390035'","HAC_5","0.454"
"'390036'","HAC_5","0.675"
"'390037'","HAC_5","0.673"
"'390039'","HAC_5","2.083"
"'390041'","HAC_5","0.174"
"'390042'","HAC_5","0.367"
"'390043'","HAC_5","0.507"
"'390044'","HAC_5","0.688"
"'390045'","HAC_5","0.463"
"'390046'","HAC_5","0.843"
"'390048'","HAC_5","0.000"
"'390049'","HAC_5","1.020"
"'390050'","HAC_5","0.383"
"'390052'","HAC_5","1.632"
"'390056'","HAC_5","0.000"
"'390057'","HAC_5","0.000"
"'390058'","HAC_5","0.962"
"'390061'","HAC_5","0.322"
"'390062'","HAC_5","2.092"
"'390063'","HAC_5","0.480"
"'390065'","HAC_5","0.236"
"'390066'","HAC_5","0.748"
"'390067'","HAC_5","0.568"
"'390068'","HAC_5","0.530"
"'390070'","HAC_5","0.568"
"'390071'","HAC_5","1.604"
"'390072'","HAC_5","1.118"
"'390073'","HAC_5","0.505"
"'390076'","HAC_5","0.527"
"'390079'","HAC_5","0.695"
"'390080'","HAC_5","0.566"
"'390081'","HAC_5","0.623"
"'390084'","HAC_5","1.149"
"'390086'","HAC_5","0.493"
"'390090'","HAC_5","0.872"
"'390091'","HAC_5","1.179"
"'390093'","HAC_5","0.354"
"'390096'","HAC_5","0.530"
"'390097'","HAC_5","0.744"
"'390100'","HAC_5","0.344"
"'390101'","HAC_5","0.449"
"'390102'","HAC_5","0.565"
"'390104'","HAC_5","0.794"
"'390107'","HAC_5","0.444"
"'390110'","HAC_5","0.616"
"'390111'","HAC_5","0.503"
"'390112'","HAC_5","0.000"
"'390113'","HAC_5","0.328"
"'390114'","HAC_5","1.787"
"'390115'","HAC_5","0.581"
"'390116'","HAC_5","0.581"
"'390117'","HAC_5","0.000"
"'390118'","HAC_5","0.707"
"'390119'","HAC_5","0.544"
"'390122'","HAC_5","1.643"
"'390123'","HAC_5","0.142"
"'390125'","HAC_5","0.000"
"'390127'","HAC_5","1.437"
"'390130'","HAC_5","0.000"
"'390132'","HAC_5","0.000"
"'390133'","HAC_5","0.451"
"'390137'","HAC_5","0.511"
"'390138'","HAC_5","0.831"
"'390139'","HAC_5","0.438"
"'390142'","HAC_5","0.300"
"'390145'","HAC_5","0.585"
"'390146'","HAC_5","0.451"
"'390147'","HAC_5","0.454"
"'390150'","HAC_5","0.000"
"'390151'","HAC_5","0.696"
"'390153'","HAC_5","0.312"
"'390154'","HAC_5","0.000"
"'390156'","HAC_5","0.147"
"'390157'","HAC_5","0.324"
"'390160'","HAC_5","0.942"
"'390162'","HAC_5","0.265"
"'390163'","HAC_5","0.000"
"'390164'","HAC_5","0.738"
"'390168'","HAC_5","0.607"
"'390173'","HAC_5","0.437"
"'390174'","HAC_5","0.544"
"'390178'","HAC_5","0.467"
"'390179'","HAC_5","0.355"
"'390180'","HAC_5","0.729"
"'390183'","HAC_5","0.929"
"'390184'","HAC_5","0.000"
"'390185'","HAC_5","0.279"
"'390192'","HAC_5","0.000"
"'390194'","HAC_5","1.133"
"'390195'","HAC_5","0.255"
"'390197'","HAC_5","0.745"
"'390198'","HAC_5","0.000"
"'390199'","HAC_5","0.000"
"'390201'","HAC_5","0.295"
"'390203'","HAC_5","0.115"
"'390204'","HAC_5","1.380"
"'390211'","HAC_5","0.366"
"'390217'","HAC_5","1.065"
"'390219'","HAC_5","0.951"
"'390220'","HAC_5","1.014"
"'390222'","HAC_5","1.044"
"'390223'","HAC_5","0.529"
"'390225'","HAC_5","1.070"
"'390226'","HAC_5","0.653"
"'390228'","HAC_5","0.735"
"'390231'","HAC_5","0.664"
"'390233'","HAC_5","0.625"
"'390236'","HAC_5","0.000"
"'390237'","HAC_5","0.530"
"'390256'","HAC_5","1.057"
"'390258'","HAC_5","0.255"
"'390263'","HAC_5","0.503"
"'390265'","HAC_5","0.742"
"'390266'","HAC_5","1.540"
"'390267'","HAC_5","0.833"
"'390268'","HAC_5","0.699"
"'390270'","HAC_5","0.556"
"'390272'","HAC_5","0.000"
"'390278'","HAC_5","0.000"
"'390290'","HAC_5","0.181"
"'390304'","HAC_5","0.227"
"'390307'","HAC_5","0.000"
"'390312'","HAC_5","1.890"
"'390314'","HAC_5","1.353"
"'390316'","HAC_5","0.000"
"'390318'","HAC_5","0.000"
"'390321'","HAC_5","0.000"
"'390322'","HAC_5","0.000"
"'390323'","HAC_5","0.000"
"'390324'","HAC_5","0.000"
"'390325'","HAC_5","0.000"
"'390326'","HAC_5","Not Available"
"'390327'","HAC_5","Not Available"
"'390328'","HAC_5","Not Available"
"'390329'","HAC_5","Not Available"
"'391300'","HAC_5","Not Available"
"'391301'","HAC_5","Not Available"
"'391302'","HAC_5","Not Available"
"'391303'","HAC_5","Not Available"
"'391304'","HAC_5","Not Available"
"'391305'","HAC_5","Not Available"
"'391306'","HAC_5","Not Available"
"'391307'","HAC_5","Not Available"
"'391308'","HAC_5","Not Available"
"'391309'","HAC_5","Not Available"
"'391311'","HAC_5","Not Available"
"'391312'","HAC_5","Not Available"
"'391313'","HAC_5","Not Available"
"'393302'","HAC_5","Not Available"
"'393303'","HAC_5","Not Available"
"'400001'","HAC_5","Not Available"
"'400003'","HAC_5","Not Available"
"'400004'","HAC_5","Not Available"
"'400005'","HAC_5","Not Available"
"'400006'","HAC_5","Not Available"
"'400007'","HAC_5","Not Available"
"'400009'","HAC_5","Not Available"
"'400010'","HAC_5","Not Available"
"'400011'","HAC_5","Not Available"
"'400012'","HAC_5","Not Available"
"'400013'","HAC_5","Not Available"
"'400014'","HAC_5","Not Available"
"'400015'","HAC_5","Not Available"
"'400016'","HAC_5","Not Available"
"'400018'","HAC_5","Not Available"
"'400019'","HAC_5","Not Available"
"'400021'","HAC_5","Not Available"
"'400022'","HAC_5","Not Available"
"'400024'","HAC_5","Not Available"
"'400026'","HAC_5","Not Available"
"'400032'","HAC_5","Not Available"
"'400044'","HAC_5","Not Available"
"'400048'","HAC_5","Not Available"
"'400061'","HAC_5","Not Available"
"'400079'","HAC_5","Not Available"
"'400087'","HAC_5","Not Available"
"'400098'","HAC_5","Not Available"
"'400102'","HAC_5","Not Available"
"'400103'","HAC_5","Not Available"
"'400104'","HAC_5","Not Available"
"'400105'","HAC_5","Not Available"
"'400106'","HAC_5","Not Available"
"'400109'","HAC_5","Not Available"
"'400110'","HAC_5","Not Available"
"'400111'","HAC_5","Not Available"
"'400112'","HAC_5","Not Available"
"'400113'","HAC_5","Not Available"
"'400114'","HAC_5","Not Available"
"'400115'","HAC_5","Not Available"
"'400117'","HAC_5","Not Available"
"'400118'","HAC_5","Not Available"
"'400120'","HAC_5","Not Available"
"'400121'","HAC_5","Not Available"
"'400123'","HAC_5","Not Available"
"'400124'","HAC_5","Not Available"
"'400125'","HAC_5","Not Available"
"'400126'","HAC_5","Not Available"
"'400127'","HAC_5","Not Available"
"'400128'","HAC_5","Not Available"
"'400130'","HAC_5","Not Available"
"'410001'","HAC_5","0.334"
"'410004'","HAC_5","0.319"
"'410005'","HAC_5","0.431"
"'410006'","HAC_5","0.269"
"'410007'","HAC_5","0.838"
"'410008'","HAC_5","0.567"
"'410009'","HAC_5","0.578"
"'410010'","HAC_5","0.000"
"'410011'","HAC_5","0.000"
"'410012'","HAC_5","0.714"
"'410013'","HAC_5","0.262"
"'420002'","HAC_5","0.458"
"'420004'","HAC_5","0.277"
"'420005'","HAC_5","0.000"
"'420007'","HAC_5","0.612"
"'420009'","HAC_5","0.543"
"'420010'","HAC_5","0.195"
"'420011'","HAC_5","0.000"
"'420015'","HAC_5","0.000"
"'420016'","HAC_5","0.000"
"'420018'","HAC_5","0.486"
"'420019'","HAC_5","0.000"
"'420020'","HAC_5","0.178"
"'420023'","HAC_5","0.714"
"'420026'","HAC_5","0.585"
"'420027'","HAC_5","0.453"
"'420030'","HAC_5","1.192"
"'420033'","HAC_5","0.360"
"'420036'","HAC_5","0.340"
"'420037'","HAC_5","0.608"
"'420038'","HAC_5","0.000"
"'420039'","HAC_5","1.304"
"'420043'","HAC_5","1.038"
"'420048'","HAC_5","0.613"
"'420049'","HAC_5","0.000"
"'420051'","HAC_5","0.148"
"'420053'","HAC_5","1.152"
"'420054'","HAC_5","0.000"
"'420055'","HAC_5","0.588"
"'420057'","HAC_5","1.466"
"'420062'","HAC_5","1.376"
"'420065'","HAC_5","0.367"
"'420066'","HAC_5","0.000"
"'420067'","HAC_5","1.006"
"'420068'","HAC_5","0.263"
"'420069'","HAC_5","1.170"
"'420070'","HAC_5","0.438"
"'420071'","HAC_5","1.055"
"'420072'","HAC_5","0.000"
"'420073'","HAC_5","0.544"
"'420078'","HAC_5","0.477"
"'420079'","HAC_5","0.413"
"'420080'","HAC_5","0.781"
"'420082'","HAC_5","0.373"
"'420083'","HAC_5","0.792"
"'420085'","HAC_5","0.646"
"'420086'","HAC_5","0.388"
"'420087'","HAC_5","0.543"
