"Provider ID","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"140034","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140040","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140043","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140046","SPP_1","0.93",,"01/01/2012","12/31/2012"
"140048","SPP_1","1.01",,"01/01/2012","12/31/2012"
"140049","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140052","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140053","SPP_1","0.93",,"01/01/2012","12/31/2012"
"140054","SPP_1","1.00",,"01/01/2012","12/31/2012"
"140058","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140059","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140062","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140063","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140064","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140065","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140067","SPP_1","0.94",,"01/01/2012","12/31/2012"
"140068","SPP_1","1.01",,"01/01/2012","12/31/2012"
"140077","SPP_1","0.90",,"01/01/2012","12/31/2012"
"140080","SPP_1","1.09",,"01/01/2012","12/31/2012"
"140082","SPP_1","1.12",,"01/01/2012","12/31/2012"
"140083","SPP_1","1.08",,"01/01/2012","12/31/2012"
"140084","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140088","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140089","SPP_1","0.89",,"01/01/2012","12/31/2012"
"140091","SPP_1","0.94",,"01/01/2012","12/31/2012"
"140093","SPP_1","0.97",,"01/01/2012","12/31/2012"
"140095","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140100","SPP_1","1.36",,"01/01/2012","12/31/2012"
"140101","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140103","SPP_1","1.07",,"01/01/2012","12/31/2012"
"140110","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140113","SPP_1","0.97",,"01/01/2012","12/31/2012"
"140114","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140115","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140116","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140117","SPP_1","1.13",,"01/01/2012","12/31/2012"
"140118","SPP_1","1.01",,"01/01/2012","12/31/2012"
"140119","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140120","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140122","SPP_1","1.08",,"01/01/2012","12/31/2012"
"140124","SPP_1","0.81",,"01/01/2012","12/31/2012"
"140125","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140127","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140130","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140133","SPP_1","1.13",,"01/01/2012","12/31/2012"
"140135","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140137","SPP_1","0.92",,"01/01/2012","12/31/2012"
"140143","SPP_1","0.98",,"01/01/2012","12/31/2012"
"140145","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140147","SPP_1","0.97",,"01/01/2012","12/31/2012"
"140148","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140150","SPP_1","0.97",,"01/01/2012","12/31/2012"
"140155","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140158","SPP_1","0.98",,"01/01/2012","12/31/2012"
"140160","SPP_1","0.92",,"01/01/2012","12/31/2012"
"140161","SPP_1","0.90",,"01/01/2012","12/31/2012"
"140162","SPP_1","0.94",,"01/01/2012","12/31/2012"
"140164","SPP_1","0.98",,"01/01/2012","12/31/2012"
"140166","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140167","SPP_1","0.90",,"01/01/2012","12/31/2012"
"140172","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140174","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140176","SPP_1","1.00",,"01/01/2012","12/31/2012"
"140177","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140179","SPP_1","1.01",,"01/01/2012","12/31/2012"
"140180","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140181","SPP_1","1.07",,"01/01/2012","12/31/2012"
"140182","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140184","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140185","SPP_1","0.94",,"01/01/2012","12/31/2012"
"140186","SPP_1","1.00",,"01/01/2012","12/31/2012"
"140187","SPP_1","0.92",,"01/01/2012","12/31/2012"
"140189","SPP_1","0.94",,"01/01/2012","12/31/2012"
"140191","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140197","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140200","SPP_1","1.06",,"01/01/2012","12/31/2012"
"140202","SPP_1","1.05",,"01/01/2012","12/31/2012"
"140206","SPP_1","1.07",,"01/01/2012","12/31/2012"
"140208","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140209","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140210","SPP_1","0.90",,"01/01/2012","12/31/2012"
"140211","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140213","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140217","SPP_1","1.11",,"01/01/2012","12/31/2012"
"140223","SPP_1","1.06",,"01/01/2012","12/31/2012"
"140224","SPP_1","1.04",,"01/01/2012","12/31/2012"
"140228","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140231","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140233","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140234","SPP_1","0.96",,"01/01/2012","12/31/2012"
"140239","SPP_1","1.00",,"01/01/2012","12/31/2012"
"140240","SPP_1","1.09",,"01/01/2012","12/31/2012"
"140242","SPP_1","1.02",,"01/01/2012","12/31/2012"
"140250","SPP_1","0.98",,"01/01/2012","12/31/2012"
"140251","SPP_1","1.09",,"01/01/2012","12/31/2012"
"140252","SPP_1","1.08",,"01/01/2012","12/31/2012"
"140258","SPP_1","1.07",,"01/01/2012","12/31/2012"
"140275","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140276","SPP_1","0.98",,"01/01/2012","12/31/2012"
"140280","SPP_1","0.98",,"01/01/2012","12/31/2012"
"140281","SPP_1","1.01",,"01/01/2012","12/31/2012"
"140286","SPP_1","0.99",,"01/01/2012","12/31/2012"
"140288","SPP_1","1.09",,"01/01/2012","12/31/2012"
"140289","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140290","SPP_1","1.08",,"01/01/2012","12/31/2012"
"140291","SPP_1","1.03",,"01/01/2012","12/31/2012"
"140292","SPP_1","1.11",,"01/01/2012","12/31/2012"
"140294","SPP_1","0.95",,"01/01/2012","12/31/2012"
"140300","SPP_1","0.73",,"01/01/2012","12/31/2012"
"140304","SPP_1","1.06",,"01/01/2012","12/31/2012"
"150001","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150002","SPP_1","1.07",,"01/01/2012","12/31/2012"
"150003","SPP_1","1.00",,"01/01/2012","12/31/2012"
"150004","SPP_1","1.05",,"01/01/2012","12/31/2012"
"150005","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150006","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150007","SPP_1","1.04",,"01/01/2012","12/31/2012"
"150008","SPP_1","1.14",,"01/01/2012","12/31/2012"
"150009","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150010","SPP_1","1.06",,"01/01/2012","12/31/2012"
"150011","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150012","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150015","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150017","SPP_1","1.00",,"01/01/2012","12/31/2012"
"150018","SPP_1","0.98",,"01/01/2012","12/31/2012"
"150021","SPP_1","1.00",,"01/01/2012","12/31/2012"
"150022","SPP_1","0.92",,"01/01/2012","12/31/2012"
"150023","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150024","SPP_1","0.96",,"01/01/2012","12/31/2012"
"150026","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150030","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150034","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150035","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150037","SPP_1","1.04",,"01/01/2012","12/31/2012"
"150038","SPP_1","1.05",,"01/01/2012","12/31/2012"
"150042","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150044","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150045","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150046","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150047","SPP_1","1.04",,"01/01/2012","12/31/2012"
"150048","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150051","SPP_1","1.04",,"01/01/2012","12/31/2012"
"150056","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150057","SPP_1","0.94",,"01/01/2012","12/31/2012"
"150058","SPP_1","0.98",,"01/01/2012","12/31/2012"
"150059","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150061","SPP_1","1.22",,"01/01/2012","12/31/2012"
"150064","SPP_1","0.97",,"01/01/2012","12/31/2012"
"150065","SPP_1","0.91",,"01/01/2012","12/31/2012"
"150069","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150072","SPP_1","1.07",,"01/01/2012","12/31/2012"
"150074","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150075","SPP_1","0.96",,"01/01/2012","12/31/2012"
"150076","SPP_1","0.98",,"01/01/2012","12/31/2012"
"150082","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150084","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150086","SPP_1","0.97",,"01/01/2012","12/31/2012"
"150088","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150089","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150090","SPP_1","1.05",,"01/01/2012","12/31/2012"
"150091","SPP_1","1.00",,"01/01/2012","12/31/2012"
"150097","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150100","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150101","SPP_1","0.90",,"01/01/2012","12/31/2012"
"150102","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150104","SPP_1","1.00",,"01/01/2012","12/31/2012"
"150109","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150112","SPP_1","0.96",,"01/01/2012","12/31/2012"
"150113","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150115","SPP_1","0.96",,"01/01/2012","12/31/2012"
"150125","SPP_1","1.06",,"01/01/2012","12/31/2012"
"150126","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150128","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150129","SPP_1","1.03",,"01/01/2012","12/31/2012"
"150133","SPP_1","0.97",,"01/01/2012","12/31/2012"
"150146","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150149","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150150","SPP_1","0.96",,"01/01/2012","12/31/2012"
"150153","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150154","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150157","SPP_1","0.98",,"01/01/2012","12/31/2012"
"150158","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150160","SPP_1","0.91",,"01/01/2012","12/31/2012"
"150161","SPP_1","1.07",,"01/01/2012","12/31/2012"
"150162","SPP_1","1.04",,"01/01/2012","12/31/2012"
"150163","SPP_1","1.01",,"01/01/2012","12/31/2012"
"150164","SPP_1","1.04",,"01/01/2012","12/31/2012"
"150165","SPP_1","0.99",,"01/01/2012","12/31/2012"
"150166","SPP_1","0.96",,"01/01/2012","12/31/2012"
"150167","SPP_1","0.98",,"01/01/2012","12/31/2012"
"150168","SPP_1","0.90",,"01/01/2012","12/31/2012"
"150169","SPP_1","1.02",,"01/01/2012","12/31/2012"
"150172","SPP_1","0.86",,"01/01/2012","12/31/2012"
"150173","SPP_1","1.05",,"01/01/2012","12/31/2012"
"150175","SPP_1","1.00",,"01/01/2012","12/31/2012"
"150176","SPP_1","1.05",,"01/01/2012","12/31/2012"
"150177","SPP_1","1.49",,"01/01/2012","12/31/2012"
"150179","SPP_1","0.85",,"01/01/2012","12/31/2012"
"160001","SPP_1","0.84",,"01/01/2012","12/31/2012"
"160005","SPP_1","0.90",,"01/01/2012","12/31/2012"
"160008","SPP_1","0.89",,"01/01/2012","12/31/2012"
"160013","SPP_1","0.96",,"01/01/2012","12/31/2012"
"160016","SPP_1","0.92",,"01/01/2012","12/31/2012"
"160024","SPP_1","0.90",,"01/01/2012","12/31/2012"
"160028","SPP_1","0.93",,"01/01/2012","12/31/2012"
"160029","SPP_1","0.84",,"01/01/2012","12/31/2012"
"160030","SPP_1","0.90",,"01/01/2012","12/31/2012"
"160032","SPP_1","0.85",,"01/01/2012","12/31/2012"
"160033","SPP_1","0.94",,"01/01/2012","12/31/2012"
"160040","SPP_1","1.01",,"01/01/2012","12/31/2012"
"160045","SPP_1","0.93",,"01/01/2012","12/31/2012"
"160047","SPP_1","0.91",,"01/01/2012","12/31/2012"
"160057","SPP_1","0.86",,"01/01/2012","12/31/2012"
"160058","SPP_1","0.98",,"01/01/2012","12/31/2012"
"160064","SPP_1","0.91",,"01/01/2012","12/31/2012"
"160067","SPP_1","0.98",,"01/01/2012","12/31/2012"
"160069","SPP_1","0.90",,"01/01/2012","12/31/2012"
"160079","SPP_1","0.90",,"01/01/2012","12/31/2012"
"160080","SPP_1","0.99",,"01/01/2012","12/31/2012"
"160082","SPP_1","0.94",,"01/01/2012","12/31/2012"
"160083","SPP_1","0.93",,"01/01/2012","12/31/2012"
"160089","SPP_1","0.91",,"01/01/2012","12/31/2012"
"160101","SPP_1","0.80",,"01/01/2012","12/31/2012"
"160104","SPP_1","0.92",,"01/01/2012","12/31/2012"
"160110","SPP_1","0.90",,"01/01/2012","12/31/2012"
"160112","SPP_1","0.85",,"01/01/2012","12/31/2012"
"160117","SPP_1","1.00",,"01/01/2012","12/31/2012"
"160122","SPP_1","0.82",,"01/01/2012","12/31/2012"
"160124","SPP_1","0.88",,"01/01/2012","12/31/2012"
"160146","SPP_1","0.93",,"01/01/2012","12/31/2012"
"160147","SPP_1","0.83",,"01/01/2012","12/31/2012"
"160153","SPP_1","0.96",,"01/01/2012","12/31/2012"
"170001","SPP_1","0.94",,"01/01/2012","12/31/2012"
"170006","SPP_1","0.93",,"01/01/2012","12/31/2012"
"170009","SPP_1","0.99",,"01/01/2012","12/31/2012"
"170010","SPP_1","0.93",,"01/01/2012","12/31/2012"
"170012","SPP_1","1.01",,"01/01/2012","12/31/2012"
"170013","SPP_1","0.98",,"01/01/2012","12/31/2012"
"170014","SPP_1","0.91",,"01/01/2012","12/31/2012"
"170016","SPP_1","1.03",,"01/01/2012","12/31/2012"
"170017","SPP_1","0.96",,"01/01/2012","12/31/2012"
"170020","SPP_1","0.97",,"01/01/2012","12/31/2012"
"170023","SPP_1","0.95",,"01/01/2012","12/31/2012"
"170027","SPP_1","0.94",,"01/01/2012","12/31/2012"
"170039","SPP_1","0.91",,"01/01/2012","12/31/2012"
"170040","SPP_1","0.98",,"01/01/2012","12/31/2012"
"170049","SPP_1","0.99",,"01/01/2012","12/31/2012"
"170058","SPP_1","0.95",,"01/01/2012","12/31/2012"
"170068","SPP_1","0.88",,"01/01/2012","12/31/2012"
"170074","SPP_1","0.92",,"01/01/2012","12/31/2012"
"170075","SPP_1","0.77",,"01/01/2012","12/31/2012"
"170086","SPP_1","1.00",,"01/01/2012","12/31/2012"
"170094","SPP_1","0.86",,"01/01/2012","12/31/2012"
"170103","SPP_1","0.89",,"01/01/2012","12/31/2012"
"170104","SPP_1","1.03",,"01/01/2012","12/31/2012"
"170105","SPP_1","0.93",,"01/01/2012","12/31/2012"
"170109","SPP_1","0.94",,"01/01/2012","12/31/2012"
"170110","SPP_1","0.74",,"01/01/2012","12/31/2012"
"170120","SPP_1","0.89",,"01/01/2012","12/31/2012"
"170122","SPP_1","0.98",,"01/01/2012","12/31/2012"
"170123","SPP_1","1.00",,"01/01/2012","12/31/2012"
"170133","SPP_1","0.91",,"01/01/2012","12/31/2012"
"170137","SPP_1","0.90",,"01/01/2012","12/31/2012"
"170142","SPP_1","0.99",,"01/01/2012","12/31/2012"
"170145","SPP_1","0.90",,"01/01/2012","12/31/2012"
"170146","SPP_1","1.02",,"01/01/2012","12/31/2012"
"170150","SPP_1","0.94",,"01/01/2012","12/31/2012"
"170166","SPP_1","0.71",,"01/01/2012","12/31/2012"
"170175","SPP_1","0.90",,"01/01/2012","12/31/2012"
"170176","SPP_1","1.04",,"01/01/2012","12/31/2012"
"170182","SPP_1","1.04",,"01/01/2012","12/31/2012"
"170183","SPP_1","0.85",,"01/01/2012","12/31/2012"
"170185","SPP_1","0.99",,"01/01/2012","12/31/2012"
"170186","SPP_1","0.88",,"01/01/2012","12/31/2012"
"170187","SPP_1","0.84",,"01/01/2012","12/31/2012"
"170188","SPP_1","0.90",,"01/01/2012","12/31/2012"
"170190","SPP_1","0.85",,"01/01/2012","12/31/2012"
"170191","SPP_1","0.97",,"01/01/2012","12/31/2012"
"170194","SPP_1","0.88",,"01/01/2012","12/31/2012"
"170196","SPP_1","0.91",,"01/01/2012","12/31/2012"
"170197","SPP_1","0.94",,"01/01/2012","12/31/2012"
"170198","SPP_1","0.81",,"01/01/2012","12/31/2012"
"170199","SPP_1","1.66",,"01/01/2012","12/31/2012"
"170200","SPP_1","0.99",,"01/01/2012","12/31/2012"
"180001","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180002","SPP_1","0.96",,"01/01/2012","12/31/2012"
"180004","SPP_1","0.89",,"01/01/2012","12/31/2012"
"180005","SPP_1","0.97",,"01/01/2012","12/31/2012"
"180009","SPP_1","0.97",,"01/01/2012","12/31/2012"
"180010","SPP_1","0.97",,"01/01/2012","12/31/2012"
"180011","SPP_1","0.92",,"01/01/2012","12/31/2012"
"180012","SPP_1","0.97",,"01/01/2012","12/31/2012"
"180013","SPP_1","1.05",,"01/01/2012","12/31/2012"
"180016","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180017","SPP_1","1.00",,"01/01/2012","12/31/2012"
"180018","SPP_1","0.99",,"01/01/2012","12/31/2012"
"180019","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180020","SPP_1","0.93",,"01/01/2012","12/31/2012"
"180021","SPP_1","0.85",,"01/01/2012","12/31/2012"
"180024","SPP_1","0.92",,"01/01/2012","12/31/2012"
"180025","SPP_1","0.90",,"01/01/2012","12/31/2012"
"180027","SPP_1","0.97",,"01/01/2012","12/31/2012"
"180029","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180035","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180036","SPP_1","0.95",,"01/01/2012","12/31/2012"
"180038","SPP_1","0.94",,"01/01/2012","12/31/2012"
"180040","SPP_1","1.00",,"01/01/2012","12/31/2012"
"180043","SPP_1","0.94",,"01/01/2012","12/31/2012"
"180044","SPP_1","0.93",,"01/01/2012","12/31/2012"
"180045","SPP_1","1.06",,"01/01/2012","12/31/2012"
"180046","SPP_1","0.86",,"01/01/2012","12/31/2012"
"180048","SPP_1","0.96",,"01/01/2012","12/31/2012"
"180049","SPP_1","1.03",,"01/01/2012","12/31/2012"
"180050","SPP_1","1.00",,"01/01/2012","12/31/2012"
"180051","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180053","SPP_1","1.00",,"01/01/2012","12/31/2012"
"180056","SPP_1","1.01",,"01/01/2012","12/31/2012"
"180064","SPP_1","1.00",,"01/01/2012","12/31/2012"
"180066","SPP_1","1.03",,"01/01/2012","12/31/2012"
"180067","SPP_1","1.00",,"01/01/2012","12/31/2012"
"180069","SPP_1","0.92",,"01/01/2012","12/31/2012"
"180070","SPP_1","0.95",,"01/01/2012","12/31/2012"
"180078","SPP_1","0.84",,"01/01/2012","12/31/2012"
"180079","SPP_1","0.94",,"01/01/2012","12/31/2012"
"180080","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180087","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180088","SPP_1","1.01",,"01/01/2012","12/31/2012"
"180092","SPP_1","0.88",,"01/01/2012","12/31/2012"
"180093","SPP_1","0.95",,"01/01/2012","12/31/2012"
"180095","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180101","SPP_1","0.96",,"01/01/2012","12/31/2012"
"180102","SPP_1","0.94",,"01/01/2012","12/31/2012"
"180103","SPP_1","1.03",,"01/01/2012","12/31/2012"
"180104","SPP_1","0.93",,"01/01/2012","12/31/2012"
"180105","SPP_1","0.94",,"01/01/2012","12/31/2012"
"180106","SPP_1","1.04",,"01/01/2012","12/31/2012"
"180115","SPP_1","0.95",,"01/01/2012","12/31/2012"
"180116","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180117","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180124","SPP_1","1.03",,"01/01/2012","12/31/2012"
"180127","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180128","SPP_1","0.89",,"01/01/2012","12/31/2012"
"180130","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180132","SPP_1","0.98",,"01/01/2012","12/31/2012"
"180138","SPP_1","0.95",,"01/01/2012","12/31/2012"
"180139","SPP_1","0.95",,"01/01/2012","12/31/2012"
"180141","SPP_1","1.02",,"01/01/2012","12/31/2012"
"180143","SPP_1","0.97",,"01/01/2012","12/31/2012"
"180149","SPP_1","0.98",,"01/01/2012","12/31/2012"
"190001","SPP_1","1.30",,"01/01/2012","12/31/2012"
"190002","SPP_1","1.02",,"01/01/2012","12/31/2012"
"190003","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190004","SPP_1","1.01",,"01/01/2012","12/31/2012"
"190005","SPP_1","0.94",,"01/01/2012","12/31/2012"
"190006","SPP_1","0.97",,"01/01/2012","12/31/2012"
"190007","SPP_1","1.24",,"01/01/2012","12/31/2012"
"190008","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190009","SPP_1","0.90",,"01/01/2012","12/31/2012"
"190011","SPP_1","0.91",,"01/01/2012","12/31/2012"
"190013","SPP_1","1.03",,"01/01/2012","12/31/2012"
"190014","SPP_1","1.10",,"01/01/2012","12/31/2012"
"190015","SPP_1","1.14",,"01/01/2012","12/31/2012"
"190017","SPP_1","1.06",,"01/01/2012","12/31/2012"
"190019","SPP_1","1.02",,"01/01/2012","12/31/2012"
"190020","SPP_1","1.10",,"01/01/2012","12/31/2012"
"190025","SPP_1","1.24",,"01/01/2012","12/31/2012"
"190026","SPP_1","1.03",,"01/01/2012","12/31/2012"
"190027","SPP_1","1.02",,"01/01/2012","12/31/2012"
"190034","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190036","SPP_1","0.95",,"01/01/2012","12/31/2012"
"190039","SPP_1","1.08",,"01/01/2012","12/31/2012"
"190040","SPP_1","1.03",,"01/01/2012","12/31/2012"
"190041","SPP_1","1.05",,"01/01/2012","12/31/2012"
"190044","SPP_1","1.02",,"01/01/2012","12/31/2012"
"190045","SPP_1","1.06",,"01/01/2012","12/31/2012"
"190046","SPP_1","1.03",,"01/01/2012","12/31/2012"
"190050","SPP_1","0.94",,"01/01/2012","12/31/2012"
"190053","SPP_1","1.04",,"01/01/2012","12/31/2012"
"190054","SPP_1","1.10",,"01/01/2012","12/31/2012"
"190060","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190064","SPP_1","1.02",,"01/01/2012","12/31/2012"
"190065","SPP_1","0.98",,"01/01/2012","12/31/2012"
"190079","SPP_1","1.06",,"01/01/2012","12/31/2012"
"190081","SPP_1","0.98",,"01/01/2012","12/31/2012"
"190086","SPP_1","1.13",,"01/01/2012","12/31/2012"
"190088","SPP_1","1.07",,"01/01/2012","12/31/2012"
"190090","SPP_1","1.23",,"01/01/2012","12/31/2012"
"190098","SPP_1","0.96",,"01/01/2012","12/31/2012"
"190099","SPP_1","1.07",,"01/01/2012","12/31/2012"
"190102","SPP_1","1.07",,"01/01/2012","12/31/2012"
"190106","SPP_1","0.98",,"01/01/2012","12/31/2012"
"190111","SPP_1","1.09",,"01/01/2012","12/31/2012"
"190114","SPP_1","1.17",,"01/01/2012","12/31/2012"
"190116","SPP_1","1.22",,"01/01/2012","12/31/2012"
"190118","SPP_1","1.07",,"01/01/2012","12/31/2012"
"190125","SPP_1","1.04",,"01/01/2012","12/31/2012"
"190128","SPP_1","0.96",,"01/01/2012","12/31/2012"
"190133","SPP_1","1.01",,"01/01/2012","12/31/2012"
"190140","SPP_1","1.06",,"01/01/2012","12/31/2012"
"190144","SPP_1","1.03",,"01/01/2012","12/31/2012"
"190145","SPP_1","0.88",,"01/01/2012","12/31/2012"
"190146","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190151","SPP_1","1.04",,"01/01/2012","12/31/2012"
"190160","SPP_1","1.07",,"01/01/2012","12/31/2012"
"190164","SPP_1","1.08",,"01/01/2012","12/31/2012"
"190167","SPP_1","1.13",,"01/01/2012","12/31/2012"
"190175","SPP_1","1.12",,"01/01/2012","12/31/2012"
"190176","SPP_1","0.91",,"01/01/2012","12/31/2012"
"190177","SPP_1","1.07",,"01/01/2012","12/31/2012"
"190183","SPP_1","0.88",,"01/01/2012","12/31/2012"
"190184","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190190","SPP_1","0.84",,"01/01/2012","12/31/2012"
"190199","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"190201","SPP_1","0.96",,"01/01/2012","12/31/2012"
"190202","SPP_1","1.09",,"01/01/2012","12/31/2012"
"190204","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190205","SPP_1","1.08",,"01/01/2012","12/31/2012"
"190208","SPP_1","0.87",,"01/01/2012","12/31/2012"
"190218","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190236","SPP_1","1.19",,"01/01/2012","12/31/2012"
"190241","SPP_1","1.03",,"01/01/2012","12/31/2012"
"190242","SPP_1","1.18",,"01/01/2012","12/31/2012"
"190245","SPP_1","0.81",,"01/01/2012","12/31/2012"
"190246","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190250","SPP_1","0.98",,"01/01/2012","12/31/2012"
"190251","SPP_1","0.91",,"01/01/2012","12/31/2012"
"190255","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"190256","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"190257","SPP_1","1.05",,"01/01/2012","12/31/2012"
"190259","SPP_1","1.10",,"01/01/2012","12/31/2012"
"190261","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"190263","SPP_1","0.97",,"01/01/2012","12/31/2012"
"190266","SPP_1","0.99",,"01/01/2012","12/31/2012"
"190267","SPP_1","0.94",,"01/01/2012","12/31/2012"
"190268","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"190270","SPP_1","0.94",,"01/01/2012","12/31/2012"
"190274","SPP_1","0.97",,"01/01/2012","12/31/2012"
"190278","SPP_1","0.99",,"01/01/2012","12/31/2012"
"190297","SPP_1","0.95",,"01/01/2012","12/31/2012"
"190298","SPP_1","1.00",,"01/01/2012","12/31/2012"
"190303","SPP_1","1.34",,"01/01/2012","12/31/2012"
"190304","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"190307","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"200001","SPP_1","0.96",,"01/01/2012","12/31/2012"
"200002","SPP_1","0.99",,"01/01/2012","12/31/2012"
"200008","SPP_1","1.00",,"01/01/2012","12/31/2012"
"200009","SPP_1","0.99",,"01/01/2012","12/31/2012"
"200018","SPP_1","0.86",,"01/01/2012","12/31/2012"
"200019","SPP_1","0.98",,"01/01/2012","12/31/2012"
"200020","SPP_1","0.97",,"01/01/2012","12/31/2012"
