"prvdr_id","scr","msr_cd","ftnt_id"
"280065","0.93","SPP_1",""
"280077","1.03","SPP_1",""
"280081","1.02","SPP_1",""
"280105","1.03","SPP_1",""
"280111","1","SPP_1",""
"280125","0.99","SPP_1",""
"280127","0.9","SPP_1",""
"280128","0.96","SPP_1",""
"280129","0.97","SPP_1",""
"280130","1.02","SPP_1",""
"280131","0.89","SPP_1",""
"280132","1.04","SPP_1",""
"280133","1.08","SPP_1",""
"290001","1.01","SPP_1",""
"290002","0.76","SPP_1",""
"290003","1.14","SPP_1",""
"290005","1.25","SPP_1",""
"290006","0.95","SPP_1",""
"290007","1.07","SPP_1",""
"290008","0.96","SPP_1",""
"290009","0.95","SPP_1",""
"290012","1.16","SPP_1",""
"290019","0.96","SPP_1",""
"290020","Not Available","SPP_1","16"
"290021","1.13","SPP_1",""
"290022","1.12","SPP_1",""
"290032","0.94","SPP_1",""
"290039","1.14","SPP_1",""
"290041","1.16","SPP_1",""
"290045","1.12","SPP_1",""
"290046","1.13","SPP_1",""
"290047","1.08","SPP_1",""
"290049","0.9","SPP_1",""
"290051","0.88","SPP_1",""
"290053","1.12","SPP_1",""
"290054","1.09","SPP_1",""
"300001","1.01","SPP_1",""
"300003","1.03","SPP_1",""
"300005","1.07","SPP_1",""
"300011","1.04","SPP_1",""
"300012","1.02","SPP_1",""
"300014","1.1","SPP_1",""
"300017","1.09","SPP_1",""
"300018","1.02","SPP_1",""
"300019","0.97","SPP_1",""
"300020","1.03","SPP_1",""
"300023","1.01","SPP_1",""
"300029","1.02","SPP_1",""
"300034","1.05","SPP_1",""
"310001","1.1","SPP_1",""
"310002","1.07","SPP_1",""
"310003","1.07","SPP_1",""
"310005","1","SPP_1",""
"310006","1.09","SPP_1",""
"310008","1.09","SPP_1",""
"310009","1.14","SPP_1",""
"310010","1.09","SPP_1",""
"310011","0.97","SPP_1",""
"310012","1.09","SPP_1",""
"310014","1.05","SPP_1",""
"310015","1.07","SPP_1",""
"310016","1.13","SPP_1",""
"310017","1.12","SPP_1",""
"310019","1.08","SPP_1",""
"310021","1.07","SPP_1",""
"310022","1.04","SPP_1",""
"310024","1.15","SPP_1",""
"310025","1.14","SPP_1",""
"310027","1.13","SPP_1",""
"310028","0.99","SPP_1",""
"310029","1.05","SPP_1",""
"310031","0.93","SPP_1",""
"310032","1.06","SPP_1",""
"310034","1.09","SPP_1",""
"310038","1.08","SPP_1",""
"310039","1.09","SPP_1",""
"310040","1.06","SPP_1",""
"310041","1.09","SPP_1",""
"310044","1.04","SPP_1",""
"310045","1.05","SPP_1",""
"310047","0.97","SPP_1",""
"310048","1.11","SPP_1",""
"310050","1.07","SPP_1",""
"310051","1.06","SPP_1",""
"310052","1.12","SPP_1",""
"310054","1.09","SPP_1",""
"310057","1.01","SPP_1",""
"310058","1.2","SPP_1",""
"310060","1.04","SPP_1",""
"310061","1.03","SPP_1",""
"310064","1.06","SPP_1",""
"310069","0.99","SPP_1",""
"310070","1.04","SPP_1",""
"310073","1.09","SPP_1",""
"310074","1.11","SPP_1",""
"310075","1.09","SPP_1",""
"310076","1.06","SPP_1",""
"310081","1.01","SPP_1",""
"310083","1.13","SPP_1",""
"310084","1.1","SPP_1",""
"310086","1.03","SPP_1",""
"310091","0.98","SPP_1",""
"310092","1.13","SPP_1",""
"310096","1.08","SPP_1",""
"310108","1.15","SPP_1",""
"310110","1.07","SPP_1",""
"310111","1.04","SPP_1",""
"310112","1.06","SPP_1",""
"310113","1.03","SPP_1",""
"310115","1.02","SPP_1",""
"310118","1.18","SPP_1",""
"310119","1.07","SPP_1",""
"310120","0.91","SPP_1",""
"320001","1.01","SPP_1",""
"320002","0.92","SPP_1",""
"320003","0.88","SPP_1",""
"320004","0.95","SPP_1",""
"320005","0.96","SPP_1",""
"320006","1","SPP_1",""
"320009","1.02","SPP_1",""
"320011","0.95","SPP_1",""
"320013","0.84","SPP_1",""
"320014","0.91","SPP_1",""
"320016","0.88","SPP_1",""
"320017","0.95","SPP_1",""
"320018","1.02","SPP_1",""
"320021","0.99","SPP_1",""
"320022","0.94","SPP_1",""
"320030","1.06","SPP_1",""
"320033","0.85","SPP_1",""
"320038","0.84","SPP_1",""
"320057","Not Available","SPP_1","16"
"320058","Not Available","SPP_1","16"
"320059","0.78","SPP_1",""
"320060","0.63","SPP_1",""
"320061","0.8","SPP_1",""
"320062","0.72","SPP_1",""
"320063","0.9","SPP_1",""
"320065","0.93","SPP_1",""
"320067","0.64","SPP_1",""
"320070","0.58","SPP_1",""
"320074","0.91","SPP_1",""
"320084","0.95","SPP_1",""
"320085","1.03","SPP_1",""
"320086","0.93","SPP_1",""
"330003","0.95","SPP_1",""
"330004","0.98","SPP_1",""
"330005","0.96","SPP_1",""
"330006","1.03","SPP_1",""
"330008","0.92","SPP_1",""
"330009","0.9","SPP_1",""
"330011","0.89","SPP_1",""
"330013","0.95","SPP_1",""
"330014","0.95","SPP_1",""
"330019","0.97","SPP_1",""
"330023","0.98","SPP_1",""
"330024","0.98","SPP_1",""
"330027","0.99","SPP_1",""
"330028","1.05","SPP_1",""
"330030","0.93","SPP_1",""
"330033","0.79","SPP_1",""
"330037","0.85","SPP_1",""
"330043","1.06","SPP_1",""
"330044","1","SPP_1",""
"330045","1.01","SPP_1",""
"330046","0.97","SPP_1",""
"330047","0.91","SPP_1",""
"330049","0.94","SPP_1",""
"330053","0.88","SPP_1",""
"330055","1.02","SPP_1",""
"330056","0.95","SPP_1",""
"330057","0.91","SPP_1",""
"330058","0.87","SPP_1",""
"330059","0.97","SPP_1",""
"330061","1.03","SPP_1",""
"330064","0.92","SPP_1",""
"330065","0.9","SPP_1",""
"330067","1.02","SPP_1",""
"330073","0.88","SPP_1",""
"330074","0.88","SPP_1",""
"330078","0.99","SPP_1",""
"330079","0.87","SPP_1",""
"330080","0.85","SPP_1",""
"330084","0.8","SPP_1",""
"330085","0.85","SPP_1",""
"330086","1.02","SPP_1",""
"330088","0.86","SPP_1",""
"330090","0.9","SPP_1",""
"330094","0.98","SPP_1",""
"330096","0.81","SPP_1",""
"330100","0.88","SPP_1",""
"330101","0.95","SPP_1",""
"330102","1","SPP_1",""
"330103","0.94","SPP_1",""
"330104","1.06","SPP_1",""
"330106","0.97","SPP_1",""
"330107","0.99","SPP_1",""
"330108","0.88","SPP_1",""
"330111","1.01","SPP_1",""
"330115","0.95","SPP_1",""
"330119","0.97","SPP_1",""
"330125","0.9","SPP_1",""
"330126","1.04","SPP_1",""
"330127","0.89","SPP_1",""
"330128","0.93","SPP_1",""
"330132","0.99","SPP_1",""
"330135","0.93","SPP_1",""
"330136","0.92","SPP_1",""
"330140","0.95","SPP_1",""
"330141","1.05","SPP_1",""
"330144","0.71","SPP_1",""
"330151","0.84","SPP_1",""
"330153","0.94","SPP_1",""
"330157","0.86","SPP_1",""
"330158","1.05","SPP_1",""
"330160","1.01","SPP_1",""
"330162","0.99","SPP_1",""
"330163","0.93","SPP_1",""
"330164","0.91","SPP_1",""
"330166","Not Available","SPP_1","16"
"330167","0.98","SPP_1",""
"330169","0.99","SPP_1",""
"330175","0.9","SPP_1",""
"330177","0.73","SPP_1",""
"330180","0.92","SPP_1",""
"330181","1.14","SPP_1",""
"330182","0.98","SPP_1",""
"330184","1.04","SPP_1",""
"330185","0.99","SPP_1",""
"330188","0.96","SPP_1",""
"330191","0.91","SPP_1",""
"330193","1.01","SPP_1",""
"330194","0.99","SPP_1",""
"330195","0.98","SPP_1",""
"330196","1.05","SPP_1",""
"330197","0.8","SPP_1",""
"330198","1.03","SPP_1",""
"330199","0.87","SPP_1",""
"330201","1.05","SPP_1",""
"330202","0.89","SPP_1",""
"330203","0.93","SPP_1",""
"330204","0.93","SPP_1",""
"330205","0.95","SPP_1",""
"330208","0.96","SPP_1",""
"330211","0.87","SPP_1",""
"330213","0.77","SPP_1",""
"330214","1.01","SPP_1",""
"330215","0.95","SPP_1",""
"330218","1.04","SPP_1",""
"330219","0.93","SPP_1",""
"330221","0.94","SPP_1",""
"330222","0.88","SPP_1",""
"330223","0.89","SPP_1",""
"330224","0.98","SPP_1",""
"330225","1","SPP_1",""
"330226","0.91","SPP_1",""
"330229","1.01","SPP_1",""
"330231","0.86","SPP_1",""
"330232","0.92","SPP_1",""
"330233","0.98","SPP_1",""
"330234","1.04","SPP_1",""
"330235","0.9","SPP_1",""
"330236","1.02","SPP_1",""
"330238","0.85","SPP_1",""
"330239","0.97","SPP_1",""
"330240","0.91","SPP_1",""
"330241","0.97","SPP_1",""
"330245","0.96","SPP_1",""
"330246","1.01","SPP_1",""
"330249","0.86","SPP_1",""
"330250","0.9","SPP_1",""
"330259","1.1","SPP_1",""
"330261","1","SPP_1",""
"330263","0.83","SPP_1",""
"330264","0.99","SPP_1",""
"330265","0.84","SPP_1",""
"330267","1.02","SPP_1",""
"330268","0.77","SPP_1",""
"330270","1.02","SPP_1",""
"330273","0.99","SPP_1",""
"330276","0.86","SPP_1",""
"330277","0.89","SPP_1",""
"330279","0.97","SPP_1",""
"330285","0.94","SPP_1",""
"330286","1.02","SPP_1",""
"330304","1.01","SPP_1",""
"330306","1.05","SPP_1",""
"330307","0.89","SPP_1",""
"330316","1.09","SPP_1",""
"330331","1.05","SPP_1",""
"330332","1.12","SPP_1",""
"330340","0.92","SPP_1",""
"330350","0.95","SPP_1",""
"330353","1.01","SPP_1",""
"330372","1.06","SPP_1",""
"330385","0.9","SPP_1",""
"330386","1.02","SPP_1",""
"330393","0.95","SPP_1",""
"330394","0.93","SPP_1",""
"330395","1.01","SPP_1",""
"330396","0.93","SPP_1",""
"330397","0.92","SPP_1",""
"330399","0.88","SPP_1",""
"330401","1.04","SPP_1",""
"330405","Not Available","SPP_1","16"
"330406","Not Available","SPP_1","16"
"340001","0.96","SPP_1",""
"340002","1","SPP_1",""
"340003","0.89","SPP_1",""
"340004","0.97","SPP_1",""
"340008","0.87","SPP_1",""
"340010","0.97","SPP_1",""
"340011","0.97","SPP_1",""
"340013","0.98","SPP_1",""
"340014","0.96","SPP_1",""
"340015","1.04","SPP_1",""
"340016","0.97","SPP_1",""
"340017","0.97","SPP_1",""
"340020","0.92","SPP_1",""
"340021","0.94","SPP_1",""
"340023","1.02","SPP_1",""
"340024","0.94","SPP_1",""
"340027","0.94","SPP_1",""
"340028","0.94","SPP_1",""
"340030","0.96","SPP_1",""
"340032","0.95","SPP_1",""
"340036","1.03","SPP_1",""
"340037","0.89","SPP_1",""
"340039","0.93","SPP_1",""
"340040","0.95","SPP_1",""
"340041","0.99","SPP_1",""
"340042","0.92","SPP_1",""
"340047","0.96","SPP_1",""
"340049","0.9","SPP_1",""
"340050","0.94","SPP_1",""
"340051","0.91","SPP_1",""
"340053","0.99","SPP_1",""
"340055","0.95","SPP_1",""
"340060","0.93","SPP_1",""
"340061","0.95","SPP_1",""
"340064","0.94","SPP_1",""
"340068","1","SPP_1",""
"340069","1","SPP_1",""
"340070","0.93","SPP_1",""
"340071","0.91","SPP_1",""
"340073","0.99","SPP_1",""
"340075","0.93","SPP_1",""
"340084","0.92","SPP_1",""
"340085","0.93","SPP_1",""
"340087","0.99","SPP_1",""
"340090","1.01","SPP_1",""
"340091","0.98","SPP_1",""
"340096","0.96","SPP_1",""
"340097","0.96","SPP_1",""
"340098","0.97","SPP_1",""
"340099","0.94","SPP_1",""
"340106","0.87","SPP_1",""
"340107","1.02","SPP_1",""
"340109","0.96","SPP_1",""
"340113","0.97","SPP_1",""
"340114","0.92","SPP_1",""
"340115","0.92","SPP_1",""
"340116","0.97","SPP_1",""
"340119","0.88","SPP_1",""
"340120","0.92","SPP_1",""
"340123","1","SPP_1",""
"340126","0.99","SPP_1",""
"340127","0.92","SPP_1",""
"340129","0.99","SPP_1",""
"340130","0.96","SPP_1",""
"340131","0.92","SPP_1",""
"340132","0.96","SPP_1",""
"340133","0.92","SPP_1",""
"340141","0.97","SPP_1",""
"340142","0.92","SPP_1",""
"340143","0.99","SPP_1",""
"340144","0.9","SPP_1",""
"340145","1.01","SPP_1",""
"340147","0.92","SPP_1",""
"340148","0.87","SPP_1",""
"340151","0.97","SPP_1",""
"340153","0.94","SPP_1",""
"340155","0.98","SPP_1",""
"340156","0.62","SPP_1",""
"340158","0.92","SPP_1",""
"340159","0.84","SPP_1",""
"340160","0.87","SPP_1",""
"340166","0.96","SPP_1",""
"340171","0.96","SPP_1",""
"340173","0.97","SPP_1",""
"340183","0.93","SPP_1",""
"340184","0.95","SPP_1",""
"340186","0.92","SPP_1",""
"350002","0.89","SPP_1",""
"350006","0.92","SPP_1",""
"350011","0.95","SPP_1",""
"350015","0.92","SPP_1",""
"350019","0.94","SPP_1",""
"350063","0.64","SPP_1",""
"350070","0.99","SPP_1",""
"360001","1","SPP_1",""
"360002","1.01","SPP_1",""
"360003","1.01","SPP_1",""
"360006","1.01","SPP_1",""
"360008","1.08","SPP_1",""
"360009","0.97","SPP_1",""
"360010","1.04","SPP_1",""
"360011","0.97","SPP_1",""
"360012","1","SPP_1",""
"360013","1.01","SPP_1",""
"360014","0.95","SPP_1",""
"360016","0.97","SPP_1",""
"360017","0.99","SPP_1",""
"360019","0.99","SPP_1",""
"360020","1","SPP_1",""
"360025","1.08","SPP_1",""
"360026","1.06","SPP_1",""
"360027","1.05","SPP_1",""
"360029","0.94","SPP_1",""
"360032","0.96","SPP_1",""
"360035","1.03","SPP_1",""
"360036","0.95","SPP_1",""
"360037","1","SPP_1",""
"360039","0.94","SPP_1",""
"360040","1.06","SPP_1",""
"360041","1.08","SPP_1",""
"360044","1.06","SPP_1",""
"360046","1.01","SPP_1",""
"360048","1.05","SPP_1",""
"360051","1.01","SPP_1",""
"360052","1.04","SPP_1",""
"360054","1.06","SPP_1",""
"360055","1.01","SPP_1",""
"360056","0.99","SPP_1",""
"360058","1.05","SPP_1",""
"360059","1","SPP_1",""
"360064","1.07","SPP_1",""
"360065","0.98","SPP_1",""
"360066","1.02","SPP_1",""
"360068","1","SPP_1",""
"360070","1.07","SPP_1",""
"360071","0.97","SPP_1",""
"360072","1.01","SPP_1",""
"360074","1.06","SPP_1",""
"360075","1.05","SPP_1",""
"360076","1.02","SPP_1",""
"360077","1.03","SPP_1",""
"360078","0.97","SPP_1",""
"360079","1.02","SPP_1",""
"360080","1.08","SPP_1",""
"360081","1.01","SPP_1",""
"360082","1.09","SPP_1",""
"360084","1.02","SPP_1",""
"360085","1.01","SPP_1",""
"360086","1.03","SPP_1",""
"360087","1","SPP_1",""
"360089","0.9","SPP_1",""
"360090","1","SPP_1",""
"360091","1.06","SPP_1",""
"360092","1.03","SPP_1",""
"360095","0.98","SPP_1",""
"360096","0.95","SPP_1",""
"360098","1.08","SPP_1",""
"360107","1","SPP_1",""
"360109","0.98","SPP_1",""
"360112","1.01","SPP_1",""
"360113","1.02","SPP_1",""
"360115","1.05","SPP_1",""
"360116","0.97","SPP_1",""
"360118","1.06","SPP_1",""
"360121","1.11","SPP_1",""
"360123","1","SPP_1",""
"360125","1","SPP_1",""
"360131","1.06","SPP_1",""
"360132","1.01","SPP_1",""
"360133","1.01","SPP_1",""
"360134","0.97","SPP_1",""
"360137","1.02","SPP_1",""
"360141","1.04","SPP_1",""
"360143","1.03","SPP_1",""
"360144","1.08","SPP_1",""
"360145","1.03","SPP_1",""
"360147","1.02","SPP_1",""
"360148","1.05","SPP_1",""
"360150","1.04","SPP_1",""
"360151","1.06","SPP_1",""
"360152","1.04","SPP_1",""
"360153","1.03","SPP_1",""
"360155","1.04","SPP_1",""
"360156","1","SPP_1",""
"360159","1","SPP_1",""
"360161","1.08","SPP_1",""
"360163","1.01","SPP_1",""
"360170","1","SPP_1",""
"360172","1.09","SPP_1",""
"360174","1.03","SPP_1",""
"360175","1","SPP_1",""
"360179","1.01","SPP_1",""
"360180","0.98","SPP_1",""
"360185","1.02","SPP_1",""
"360189","1.01","SPP_1",""
"360192","0.99","SPP_1",""
"360195","1.06","SPP_1",""
"360197","0.93","SPP_1",""
"360203","0.97","SPP_1",""
"360210","0.95","SPP_1",""
"360211","1.16","SPP_1",""
"360212","1.08","SPP_1",""
"360218","0.95","SPP_1",""
"360230","1.01","SPP_1",""
"360234","1.05","SPP_1",""
"360236","0.95","SPP_1",""
"360239","1.03","SPP_1",""
"360245","0.97","SPP_1",""
"360259","0.99","SPP_1",""
"360261","Not Available","SPP_1","16"
"360262","1.01","SPP_1",""
"360263","0.91","SPP_1",""
"360266","0.89","SPP_1",""
"360270","1.04","SPP_1",""
"360271","Not Available","SPP_1","16"
"360274","1.01","SPP_1",""
"360276","1.05","SPP_1",""
"360347","0.97","SPP_1",""
"360348","1.01","SPP_1",""
"360350","0.83","SPP_1",""
"360351","0.9","SPP_1",""
"360352","0.98","SPP_1",""
"360354","1.05","SPP_1",""
"360355","0.99","SPP_1",""
"360358","Not Available","SPP_1","16"
"360359","0.97","SPP_1",""
"370001","0.98","SPP_1",""
"370002","0.94","SPP_1",""
"370004","0.83","SPP_1",""
"370006","0.93","SPP_1",""
"370007","0.77","SPP_1",""
"370008","1.02","SPP_1",""
"370011","1.14","SPP_1",""
"370013","1.04","SPP_1",""
"370014","0.97","SPP_1",""
"370015","0.97","SPP_1",""
"370016","1","SPP_1",""
"370018","0.98","SPP_1",""
"370019","0.97","SPP_1",""
"370020","0.98","SPP_1",""
"370022","0.93","SPP_1",""
"370023","0.99","SPP_1",""
"370025","1.03","SPP_1",""
"370026","0.97","SPP_1",""
"370028","0.99","SPP_1",""
"370029","0.95","SPP_1",""
"370030","0.9","SPP_1",""
"370032","1.04","SPP_1",""
"370034","0.98","SPP_1",""
"370036","0.66","SPP_1",""
"370037","0.95","SPP_1",""
"370039","0.95","SPP_1",""
"370040","0.98","SPP_1",""
"370041","1.09","SPP_1",""
"370047","0.96","SPP_1",""
"370048","1.04","SPP_1",""
"370049","0.96","SPP_1",""
"370051","0.7","SPP_1",""
"370054","0.95","SPP_1",""
"370056","0.93","SPP_1",""
"370057","1.07","SPP_1",""
"370065","0.9","SPP_1",""
"370072","0.84","SPP_1",""
"370078","0.97","SPP_1",""
"370080","0.64","SPP_1",""
"370083","1.04","SPP_1",""
"370089","0.93","SPP_1",""
"370091","0.98","SPP_1",""
"370093","1.01","SPP_1",""
"370094","0.98","SPP_1",""
"370097","0.94","SPP_1",""
"370099","0.83","SPP_1",""
"370100","0.98","SPP_1",""
"370103","0.91","SPP_1",""
"370106","0.98","SPP_1",""
"370112","0.97","SPP_1",""
"370113","0.99","SPP_1",""
"370114","0.97","SPP_1",""
"370138","0.79","SPP_1",""
"370139","0.93","SPP_1",""
"370149","1.03","SPP_1",""
"370153","0.93","SPP_1",""
"370156","0.87","SPP_1",""
"370158","0.98","SPP_1",""
"370166","0.84","SPP_1",""
"370169","Not Available","SPP_1","16"
"370170","Not Available","SPP_1","16"
"370171","0.84","SPP_1",""
"370172","0.74","SPP_1",""
"370173","0.88","SPP_1",""
"370178","0.86","SPP_1",""
"370180","0.82","SPP_1",""
"370183","0.85","SPP_1",""
"370190","1.11","SPP_1",""
"370192","Not Available","SPP_1","16"
"370199","Not Available","SPP_1","16"
"370201","Not Available","SPP_1","16"
"370202","1.01","SPP_1",""
"370203","1.01","SPP_1",""
"370206","0.9","SPP_1",""
"370210","0.86","SPP_1",""
"370211","0.96","SPP_1",""
"370212","1.01","SPP_1",""
"370214","Not Available","SPP_1","16"
"370215","0.93","SPP_1",""
"370216","0.92","SPP_1",""
"370218","0.97","SPP_1",""
"370220","1.36","SPP_1",""
"370222","0.92","SPP_1",""
"370225","0.92","SPP_1",""
"370227","0.86","SPP_1",""
"370228","0.88","SPP_1",""
"370229","1.13","SPP_1",""
"370232","0.98","SPP_1",""
"370234","0.9","SPP_1",""
"370235","0.87","SPP_1",""
"370236","Not Available","SPP_1","16"
"380001","0.97","SPP_1",""
"380002","0.86","SPP_1",""
"380004","0.9","SPP_1",""
"380005","0.94","SPP_1",""
"380007","0.92","SPP_1",""
"380009","0.92","SPP_1",""
"380014","0.93","SPP_1",""
"380017","0.93","SPP_1",""
"380018","0.9","SPP_1",""
"380020","0.92","SPP_1",""
"380021","0.91","SPP_1",""
"380022","0.81","SPP_1",""
"380025","0.86","SPP_1",""
"380027","0.85","SPP_1",""
"380029","0.88","SPP_1",""
"380033","0.86","SPP_1",""
"380037","0.89","SPP_1",""
"380038","0.86","SPP_1",""
"380040","0.87","SPP_1",""
"380047","0.89","SPP_1",""
"380050","0.85","SPP_1",""
"380051","0.92","SPP_1",""
"380052","0.96","SPP_1",""
"380056","0.88","SPP_1",""
"380060","0.87","SPP_1",""
"380061","0.9","SPP_1",""
"380071","0.86","SPP_1",""
"380075","0.86","SPP_1",""
"380082","0.8","SPP_1",""
"380089","0.91","SPP_1",""
"380090","0.97","SPP_1",""
"380091","0.8","SPP_1",""
"380102","0.89","SPP_1",""
"390001","1.08","SPP_1",""
"390002","1.08","SPP_1",""
"390003","0.94","SPP_1",""
"390004","1.08","SPP_1",""
"390006","1.06","SPP_1",""
"390008","0.96","SPP_1",""
"390009","0.97","SPP_1",""
"390012","0.96","SPP_1",""
"390013","0.91","SPP_1",""
"390016","1.03","SPP_1",""
"390019","1.03","SPP_1",""
"390025","0.7","SPP_1",""
"390026","1.05","SPP_1",""
"390027","1.02","SPP_1",""
"390028","1.06","SPP_1",""
"390030","1.05","SPP_1",""
"390031","1.09","SPP_1",""
"390032","1.1","SPP_1",""
"390035","0.98","SPP_1",""
"390036","1.01","SPP_1",""
"390037","1.1","SPP_1",""
"390039","0.98","SPP_1",""
"390041","1.07","SPP_1",""
"390042","1.01","SPP_1",""
"390043","0.99","SPP_1",""
"390044","1.03","SPP_1",""
"390045","1","SPP_1",""
"390046","0.99","SPP_1",""
"390048","1.07","SPP_1",""
"390049","1.02","SPP_1",""
"390050","1.05","SPP_1",""
"390052","1.05","SPP_1",""
"390056","1.04","SPP_1",""
"390057","0.98","SPP_1",""
"390058","1.04","SPP_1",""
"390061","1.02","SPP_1",""
"390062","1.07","SPP_1",""
"390063","1.07","SPP_1",""
"390065","1","SPP_1",""
"390066","1.01","SPP_1",""
"390067","1.07","SPP_1",""
"390068","1.02","SPP_1",""
"390070","1.02","SPP_1",""
"390071","0.94","SPP_1",""
"390072","0.96","SPP_1",""
"390073","1.08","SPP_1",""
"390076","1.06","SPP_1",""
"390079","0.92","SPP_1",""
"390080","1.08","SPP_1",""
"390081","1.08","SPP_1",""
"390084","1.07","SPP_1",""
"390086","0.95","SPP_1",""
"390090","1.02","SPP_1",""
"390091","0.98","SPP_1",""
"390093","1.02","SPP_1",""
"390096","1.02","SPP_1",""
"390097","1.01","SPP_1",""
"390100","0.99","SPP_1",""
"390101","1.05","SPP_1",""
"390102","1.05","SPP_1",""
"390104","1","SPP_1",""
"390107","1.05","SPP_1",""
"390108","1.06","SPP_1",""
"390110","1","SPP_1",""
"390111","1.01","SPP_1",""
"390112","0.94","SPP_1",""
"390113","0.96","SPP_1",""
"390114","0.92","SPP_1",""
"390115","1.05","SPP_1",""
"390116","1.12","SPP_1",""
"390117","0.97","SPP_1",""
"390118","0.9","SPP_1",""
"390119","1.14","SPP_1",""
"390122","0.84","SPP_1",""
"390123","1.1","SPP_1",""
"390125","1.02","SPP_1",""
"390127","1.11","SPP_1",""
"390130","1.01","SPP_1",""
"390132","0.97","SPP_1",""
"390133","0.98","SPP_1",""
"390137","1.23","SPP_1",""
"390138","0.94","SPP_1",""
"390139","1.02","SPP_1",""
"390142","1.05","SPP_1",""
"390145","1.07","SPP_1",""
"390146","0.95","SPP_1",""
"390147","0.97","SPP_1",""
"390150","0.98","SPP_1",""
"390151","0.95","SPP_1",""
"390153","1.06","SPP_1",""
"390154","1","SPP_1",""
"390156","1.05","SPP_1",""
"390157","1.28","SPP_1",""
"390160","1","SPP_1",""
"390162","1.01","SPP_1",""
"390163","0.97","SPP_1",""
"390164","1","SPP_1",""
"390168","0.98","SPP_1",""
"390173","1.01","SPP_1",""
"390174","1.02","SPP_1",""
"390178","0.97","SPP_1",""
"390179","1.01","SPP_1",""
"390180","1.05","SPP_1",""
"390183","1.06","SPP_1",""
"390184","1.08","SPP_1",""
"390185","1.03","SPP_1",""
"390192","0.88","SPP_1",""
"390194","1.02","SPP_1",""
"390195","0.99","SPP_1",""
"390197","1.04","SPP_1",""
"390198","1.03","SPP_1",""
"390199","0.99","SPP_1",""
"390201","1.04","SPP_1",""
"390203","0.99","SPP_1",""
"390204","1.06","SPP_1",""
"390211","1","SPP_1",""
"390217","1.08","SPP_1",""
"390219","1.04","SPP_1",""
"390220","1.03","SPP_1",""
"390222","0.99","SPP_1",""
"390223","1.01","SPP_1",""
"390225","1.01","SPP_1",""
"390226","1.03","SPP_1",""
"390228","1.04","SPP_1",""
"390231","0.99","SPP_1",""
"390233","0.95","SPP_1",""
"390236","0.89","SPP_1",""
"390237","1.03","SPP_1",""
"390256","1","SPP_1",""
"390258","1.02","SPP_1",""
"390263","0.96","SPP_1",""
"390265","1.06","SPP_1",""
"390266","1.05","SPP_1",""
"390267","1.07","SPP_1",""
"390268","0.99","SPP_1",""
"390270","1.12","SPP_1",""
"390272","0.64","SPP_1",""
"390278","0.71","SPP_1",""
"390290","1.03","SPP_1",""
"390304","1.19","SPP_1",""
"390307","Not Available","SPP_1","16"
"390312","1.26","SPP_1",""
"390314","0.99","SPP_1",""
"390316","0.93","SPP_1",""
"390318","0.83","SPP_1",""
"390321","1.02","SPP_1",""
"390322","0.83","SPP_1",""
"390323","1.05","SPP_1",""
"390324","Not Available","SPP_1","16"
"390325","0.88","SPP_1",""
"390326","Not Available","SPP_1","16"
"410001","1.05","SPP_1",""
"410004","1.03","SPP_1",""
"410005","1.06","SPP_1",""
"410006","1.04","SPP_1",""
"410007","0.98","SPP_1",""
"410008","0.93","SPP_1",""
"410009","1.1","SPP_1",""
"410010","1.03","SPP_1",""
"410011","1.03","SPP_1",""
"410012","1.01","SPP_1",""
"410013","1.01","SPP_1",""
"420002","1.04","SPP_1",""
"420004","0.97","SPP_1",""
"420005","0.99","SPP_1",""
"420007","0.96","SPP_1",""
"420009","0.99","SPP_1",""
"420010","0.96","SPP_1",""
"420011","1","SPP_1",""
"420015","0.93","SPP_1",""
"420016","1.09","SPP_1",""
"420018","1","SPP_1",""
"420019","0.93","SPP_1",""
"420020","0.98","SPP_1",""
"420023","1.01","SPP_1",""
"420026","1","SPP_1",""
"420027","1.05","SPP_1",""
"420030","0.93","SPP_1",""
"420033","0.98","SPP_1",""
"420036","0.98","SPP_1",""
"420037","0.93","SPP_1",""
"420038","1.12","SPP_1",""
"420039","0.97","SPP_1",""
"420043","0.92","SPP_1",""
"420048","1.01","SPP_1",""
"420049","1","SPP_1",""
"420051","0.95","SPP_1",""
"420053","0.97","SPP_1",""
"420054","0.99","SPP_1",""
"420055","0.92","SPP_1",""
"420057","0.88","SPP_1",""
"420062","0.89","SPP_1",""
"420064","0.9","SPP_1",""
"420065","1.01","SPP_1",""
"420066","1.03","SPP_1",""
"420067","0.96","SPP_1",""
"420068","0.98","SPP_1",""
"420069","0.91","SPP_1",""
"420070","0.99","SPP_1",""
"420071","1","SPP_1",""
"420072","0.87","SPP_1",""
"420073","0.99","SPP_1",""
"420078","0.99","SPP_1",""
"420079","1.02","SPP_1",""
"420080","1.03","SPP_1",""
"420082","1.01","SPP_1",""
"420083","1.02","SPP_1",""
"420085","0.96","SPP_1",""
"420086","1.01","SPP_1",""
"420087","0.98","SPP_1",""
"420089","1.07","SPP_1",""
"420091","0.98","SPP_1",""
"420098","0.97","SPP_1",""
"420101","1.03","SPP_1",""
"420102","0.92","SPP_1",""
"420103","0.99","SPP_1",""
"420104","0.98","SPP_1",""
"430005","0.91","SPP_1",""
"430008","0.84","SPP_1",""
"430012","0.94","SPP_1",""
