"prvdr_id","msr_cd","scr","footnote"
"100242","HAI_4_PROCDAYS","23","5"
"440159","HAI_3_SIR","Not Available","5"
"180005","HAI_2_NUMERATOR","0","5"
"151328","HAI_3_CI_UPPER",,"5"
"151325","HAI_3_CI_UPPER",,"5"
"160005","HAI_2_ELIGCASES","0.043","5"
"360118","HAI_2_SIR","0.00",""
"410011","HAI_3_PROCDAYS","5","5"
"310047","HAI_1_NUMERATOR","5",""
"521335","HAI_3_NUMERATOR","Not Available","5"
"200040","HAI_1_ELIGCASES","Not Available","15"
"390217","HAI_1_CI_UPPER",,"5"
"250050","HAI_4_PROCDAYS","14","5"
"140189","HAI_4_CI_UPPER",,"5"
"280129","HAI_3_SIR","Not Available","5"
"330353","HAI_2_ELIGCASES","1.322",""
"281341","HAI_4_CI_UPPER",,"5"
"161321","HAI_2_DEVICEDAYS","Not Available","5"
"050296","HAI_3_CI_LOWER",,"5"
"141315","HAI_4_SIR","Not Available","5"
"050281","HAI_2_SIR","Not Available","5"
"190190","HAI_4_PROCDAYS","Not Available","5"
"261320","HAI_3_CI_UPPER",,"5"
"190040","HAI_3_CI_LOWER",,"5"
"161353","HAI_4_CI_UPPER",,"5"
"060006","HAI_2_CI_LOWER",,"5"
"140051","HAI_4_ELIGCASES","0.076","5"
"010128","HAI_2_SIR","Not Available","15"
"521350","HAI_1_NUMERATOR","Not Available","15"
"250043","HAI_4_ELIGCASES","Not Available","5"
"150006","HAI_1_NUMERATOR","0",""
"360109","HAI_2_ELIGCASES","0.164","5"
"400044","HAI_1_CI_UPPER","3.253",""
"450196","HAI_1_NUMERATOR","1",""
"151315","HAI_4_SIR","Not Available","5"
"050385","HAI_1_CI_LOWER",,"5"
"240050","HAI_2_CI_LOWER",,"15"
"460009","HAI_2_ELIGCASES","11.116",""
"050007","HAI_3_SIR","2.74",""
"340032","HAI_1_NUMERATOR","5",""
"520208","HAI_3_PROCDAYS","Not Available","5"
"050334","HAI_1_NUMERATOR","3",""
"110125","HAI_2_SIR","Not Available","5"
"360180","HAI_3_PROCDAYS","335",""
"490075","HAI_2_ELIGCASES","1.037",""
"260210","HAI_2_DEVICEDAYS","391","5"
"161368","HAI_2_SIR","Not Available","5"
"050191","HAI_4_PROCDAYS","7","5"
"151314","HAI_3_NUMERATOR","Not Available","5"
"190273","HAI_1_ELIGCASES","Not Available","15"
"381312","HAI_2_NUMERATOR","0","5"
"061313","HAI_1_CI_LOWER",,"15"
"520095","HAI_2_SIR","Not Available","5"
"050225","HAI_2_DEVICEDAYS","516",""
"210061","HAI_1_SIR","0.74",""
"440084","HAI_4_SIR","Not Available","5"
"440030","HAI_4_PROCDAYS","50","5"
"520198","HAI_3_CI_LOWER",,"5"
"220119","HAI_3_CI_LOWER",,"5"
"050197","HAI_1_NUMERATOR","1",""
"260186","HAI_4_PROCDAYS","5","5"
"230151","HAI_1_ELIGCASES","8.323",""
"260017","HAI_2_DEVICEDAYS","319","5"
"140288","HAI_4_CI_UPPER",,"5"
"370218","HAI_2_DEVICEDAYS","176","5"
"390123","HAI_1_CI_UPPER","1.534",""
"140117","HAI_2_NUMERATOR","3",""
"231327","HAI_3_ELIGCASES","Not Available","5"
"260193","HAI_2_ELIGCASES","0.319","5"
"150057","HAI_4_CI_LOWER",,"5"
"450253","HAI_1_NUMERATOR","Not Available","15"
"521342","HAI_4_CI_LOWER",,"5"
"450539","HAI_4_NUMERATOR","0","5"
"330019","HAI_3_ELIGCASES","0.228","5"
"140148","HAI_3_NUMERATOR","0",""
"170176","HAI_3_SIR","Not Available","5"
"310024","HAI_3_NUMERATOR","0","5"
"450749","HAI_2_ELIGCASES","Not Available","15"
"360270","HAI_3_NUMERATOR","0","5"
"450403","HAI_1_ELIGCASES","3.999",""
"450754","HAI_1_NUMERATOR","Not Available","15"
"260085","HAI_3_CI_UPPER","4.094",""
"150069","HAI_3_CI_UPPER",,"5"
"041326","HAI_1_SIR","Not Available","5"
"100256","HAI_2_ELIGCASES","4.484",""
"400007","HAI_2_SIR","Not Available","5"
"371322","HAI_3_CI_UPPER",,"5"
"030073","HAI_1_CI_LOWER",,"5"
"030114","HAI_1_CI_LOWER","0.021",""
"170020","HAI_3_ELIGCASES","0.632","5"
"420004","HAI_1_CI_UPPER","0.621",""
"110035","HAI_2_CI_LOWER","0.674",""
"450330","HAI_4_PROCDAYS","12","5"
"670056","HAI_4_CI_LOWER",,"5"
"450845","HAI_1_SIR","Not Available","15"
"150129","HAI_3_ELIGCASES","Not Available","5"
"250079","HAI_1_ELIGCASES","Not Available","15"
"360044","HAI_3_ELIGCASES","Not Available","5"
"100220","HAI_2_ELIGCASES","2.027",""
"200063","HAI_3_CI_LOWER",,"5"
"050749","HAI_2_CI_LOWER",,"15"
"200033","HAI_3_ELIGCASES","1.097",""
"490027","HAI_4_NUMERATOR","Not Available","5"
"520136","HAI_4_PROCDAYS","52","5"
"050396","HAI_3_PROCDAYS","16","5"
"501330","HAI_2_CI_UPPER",,"5"
"460023","HAI_3_ELIGCASES","0.605","5"
"200037","HAI_3_CI_UPPER",,"5"
"420027","HAI_2_NUMERATOR","3",""
"420067","HAI_1_SIR","0.56",""
"370216","HAI_1_CI_LOWER",,"15"
"260057","HAI_1_SIR","Not Available","5"
"100220","HAI_2_NUMERATOR","2",""
"330011","HAI_1_DEVICEDAYS","Not Available","4"
"150012","HAI_1_SIR","0.00",""
"060030","HAI_1_ELIGCASES","1.139",""
"450213","HAI_3_CI_LOWER",,"5"
"061322","HAI_4_NUMERATOR","0","5"
"450015","HAI_3_ELIGCASES","1.539",""
"500044","HAI_4_CI_LOWER",,"5"
"510046","HAI_3_PROCDAYS","13","5"
"450135","HAI_3_CI_LOWER","0.007",""
"050417","HAI_3_PROCDAYS","16","5"
"230241","HAI_4_CI_LOWER",,"5"
"440050","HAI_4_PROCDAYS","5","5"
"390173","HAI_1_ELIGCASES","0.667","5"
"420105","HAI_2_CI_LOWER",,"5"
"170001","HAI_1_NUMERATOR","0","5"
"060119","HAI_1_NUMERATOR","2",""
"271342","HAI_4_SIR","Not Available","5"
"431316","HAI_3_SIR","Not Available","5"
"180141","HAI_3_SIR","Not Available","5"
"400106","HAI_4_CI_LOWER",,"5"
"100180","HAI_1_CI_LOWER","0.503",""
"510024","HAI_3_SIR","1.43",""
"150065","HAI_3_SIR","Not Available","5"
"010056","HAI_3_ELIGCASES","1.202",""
"050732","HAI_2_CI_LOWER",,"5"
"010034","HAI_1_ELIGCASES","0.059","5"
"361321","HAI_3_CI_LOWER",,"5"
"160082","HAI_2_SIR","1.08",""
"050150","HAI_4_CI_UPPER",,"5"
"170001","HAI_4_CI_UPPER",,"5"
"670066","HAI_3_SIR","Not Available","5"
"360082","HAI_1_CI_UPPER","2.884","3"
"050772","HAI_2_DEVICEDAYS","1175",""
"520048","HAI_4_NUMERATOR","0","5"
"200052","HAI_4_CI_LOWER",,"5"
"050113","HAI_3_CI_LOWER",,"5"
"070035","HAI_3_ELIGCASES","0.983","5"
"371334","HAI_3_SIR","Not Available","5"
"511317","HAI_4_NUMERATOR","Not Available","5"
"430090","HAI_2_NUMERATOR","Not Available","15"
"331302","HAI_3_PROCDAYS","Not Available","5"
"310048","HAI_4_CI_UPPER",,"5"
"171367","HAI_4_NUMERATOR","Not Available","5"
"181323","HAI_4_NUMERATOR","Not Available","5"
"461308","HAI_3_PROCDAYS","Not Available","5"
"170196","HAI_4_SIR","Not Available","5"
"230279","HAI_3_CI_LOWER",,"5"
"500139","HAI_2_CI_LOWER",,"5"
"341315","HAI_2_DEVICEDAYS","Not Available","5"
"141319","HAI_1_ELIGCASES","Not Available","5"
"100307","HAI_2_DEVICEDAYS","756","5"
"450677","HAI_4_ELIGCASES","0.142","5"
"370172","HAI_2_DEVICEDAYS","Not Available","15"
"341318","HAI_1_SIR","Not Available","15"
"340090","HAI_3_ELIGCASES","0.325","5"
"360020","HAI_1_SIR","0.29",""
"100288","HAI_4_CI_UPPER",,"5"
"070007","HAI_2_CI_UPPER","3.018",""
"180011","HAI_3_ELIGCASES","0.306","5"
"040076","HAI_3_CI_LOWER",,"5"
"170199","HAI_4_ELIGCASES","Not Available","5"
"110078","HAI_2_DEVICEDAYS","2650",""
"391300","HAI_3_SIR","Not Available","5"
"151301","HAI_2_ELIGCASES","Not Available","15"
"360276","HAI_3_NUMERATOR","0",""
"390037","HAI_1_CI_LOWER","0.197",""
"271334","HAI_1_NUMERATOR","Not Available","5"
"140289","HAI_4_PROCDAYS","33","5"
"340047","HAI_4_NUMERATOR","0","5"
"190177","HAI_1_SIR","1.28",""
"490046","HAI_2_NUMERATOR","0",""
"450558","HAI_3_CI_UPPER",,"5"
"450894","HAI_2_CI_UPPER",,"15"
"400019","HAI_2_CI_LOWER","0.019",""
"490069","HAI_2_SIR","0.00",""
"440104","HAI_3_CI_UPPER",,"5"
"430095","HAI_1_CI_LOWER","0.023",""
"251303","HAI_4_CI_LOWER",,"5"
"361321","HAI_1_SIR","Not Available","5"
"031312","HAI_4_CI_UPPER",,"5"
"370206","HAI_4_PROCDAYS","Not Available","5"
"380014","HAI_3_CI_LOWER",,"5"
"181302","HAI_1_CI_LOWER",,"5"
"230075","HAI_1_SIR","0.38",""
"510038","HAI_4_ELIGCASES","0.044","5"
"040004","HAI_1_NUMERATOR","3",""
"190004","HAI_4_CI_UPPER",,"5"
"521314","HAI_4_ELIGCASES","Not Available","5"
"110007","HAI_3_CI_LOWER","0.014",""
"450035","HAI_1_ELIGCASES","4.307",""
"260094","HAI_4_ELIGCASES","0.015","5"
"410013","HAI_1_CI_UPPER",,"5"
"340106","HAI_2_NUMERATOR","0","5"
"531312","HAI_3_CI_LOWER",,"5"
"251335","HAI_3_PROCDAYS","Not Available","5"
"161350","HAI_2_SIR","Not Available","15"
"450102","HAI_3_PROCDAYS","42",""
"070028","HAI_4_CI_UPPER",,"5"
"230105","HAI_3_NUMERATOR","1",""
"030123","HAI_2_SIR","Not Available","5"
"370199","HAI_4_PROCDAYS","9","5"
"450747","HAI_3_CI_LOWER",,"5"
"180016","HAI_3_PROCDAYS","7","5"
"230227","HAI_1_NUMERATOR","1",""
"110192","HAI_4_NUMERATOR","0","5"
"450638","HAI_1_ELIGCASES","9.859",""
"171377","HAI_1_ELIGCASES","Not Available","5"
"210061","HAI_1_NUMERATOR","1",""
"511312","HAI_2_SIR","Not Available","5"
"520138","HAI_2_ELIGCASES","13.518",""
"180088","HAI_1_ELIGCASES","63.730",""
"231333","HAI_1_SIR","Not Available","15"
"050168","HAI_2_SIR","1.02",""
"220016","HAI_3_CI_UPPER",,"5"
"420069","HAI_3_ELIGCASES","0.134","5"
"240207","HAI_4_SIR","Not Available","5"
"260068","HAI_3_NUMERATOR","2",""
"180011","HAI_3_NUMERATOR","1","5"
"191303","HAI_4_ELIGCASES","Not Available","5"
"030065","HAI_2_ELIGCASES","2.335",""
"060116","HAI_1_CI_LOWER","0.007",""
"520109","HAI_4_CI_LOWER",,"5"
"050236","HAI_2_DEVICEDAYS","476","5"
"050426","HAI_4_CI_LOWER",,"5"
"030108","HAI_2_SIR","Not Available","15"
"060001","HAI_3_PROCDAYS","40",""
"161312","HAI_1_DEVICEDAYS","Not Available","4"
"500002","HAI_1_CI_UPPER","3.678",""
"370202","HAI_2_CI_UPPER",,"5"
"050547","HAI_3_SIR","Not Available","5"
"190274","HAI_3_ELIGCASES","Not Available","5"
"100008","HAI_1_NUMERATOR","5",""
"520070","HAI_1_CI_LOWER","0.420",""
"021313","HAI_2_ELIGCASES","Not Available","5"
"210044","HAI_4_ELIGCASES","Not Available","5"
"060006","HAI_1_SIR","Not Available","5"
"320033","HAI_4_PROCDAYS","1","5"
"040055","HAI_3_CI_LOWER",,"5"
"060100","HAI_1_ELIGCASES","7.169",""
"230095","HAI_1_ELIGCASES","0.211","5"
"170010","HAI_1_CI_UPPER",,"5"
"450730","HAI_4_CI_LOWER",,"5"
"460006","HAI_2_SIR","0.00",""
"041326","HAI_3_SIR","Not Available","5"
"050772","HAI_1_SIR","0.00","3"
"340061","HAI_2_ELIGCASES","11.625",""
"050351","HAI_4_SIR","Not Available","5"
"371310","HAI_4_CI_LOWER",,"5"
"110003","HAI_2_ELIGCASES","0.844","5"
"241305","HAI_2_CI_UPPER",,"5"
"241357","HAI_4_CI_UPPER",,"5"
"051301","HAI_2_NUMERATOR","Not Available","15"
"450489","HAI_4_PROCDAYS","1","5"
"280128","HAI_2_CI_LOWER",,"15"
"330128","HAI_4_CI_LOWER",,"5"
"150162","HAI_2_SIR","0.00",""
"371302","HAI_4_SIR","Not Available","5"
"030016","HAI_4_PROCDAYS","12","5"
"110005","HAI_1_CI_LOWER",,""
"090011","HAI_2_CI_UPPER","3.229",""
"061323","HAI_2_SIR","Not Available","15"
"280133","HAI_4_CI_LOWER",,"5"
"050136","HAI_4_ELIGCASES","0.033","5"
"180017","HAI_3_CI_UPPER",,"5"
"400113","HAI_2_DEVICEDAYS","Not Available","5"
"250043","HAI_2_SIR","Not Available","15"
"280020","HAI_3_CI_LOWER","0.387",""
"170049","HAI_4_CI_UPPER",,"5"
"140115","HAI_3_SIR","Not Available","5"
"400102","HAI_3_CI_UPPER",,"5"
"241313","HAI_2_ELIGCASES","Not Available","5"
"060116","HAI_2_CI_UPPER",,"5"
"010001","HAI_4_CI_UPPER",,"5"
"181301","HAI_3_ELIGCASES","Not Available","5"
"250058","HAI_4_CI_LOWER",,"5"
"110135","HAI_1_DEVICEDAYS","Not Available","4"
"150009","HAI_2_CI_LOWER",,""
"171358","HAI_1_CI_LOWER",,"15"
"260216","HAI_4_PROCDAYS","15","5"
"360274","HAI_3_PROCDAYS","Not Available","5"
"450231","HAI_1_DEVICEDAYS","Not Available","4"
"400024","HAI_2_CI_UPPER",,"5"
"320030","HAI_4_NUMERATOR","Not Available","5"
"230013","HAI_2_DEVICEDAYS","174","5"
"461302","HAI_1_DEVICEDAYS","Not Available","4"
"370222","HAI_1_ELIGCASES","Not Available","15"
"150158","HAI_1_ELIGCASES","Not Available","15"
"100128","HAI_1_DEVICEDAYS","Not Available","4"
"521339","HAI_3_CI_LOWER",,"5"
"100258","HAI_4_PROCDAYS","11","5"
"060023","HAI_1_NUMERATOR","4",""
"451334","HAI_4_ELIGCASES","Not Available","5"
"281363","HAI_1_CI_LOWER",,"5"
"330045","HAI_3_NUMERATOR","1","5"
"150030","HAI_1_CI_UPPER",,"5"
"140120","HAI_2_SIR","Not Available","5"
"490105","HAI_1_SIR","Not Available","15"
"190045","HAI_2_ELIGCASES","1.074",""
"310075","HAI_1_CI_UPPER","1.512",""
"360261","HAI_4_PROCDAYS","Not Available","5"
"031313","HAI_4_PROCDAYS","Not Available","5"
"450840","HAI_4_PROCDAYS","13","5"
"140155","HAI_4_ELIGCASES","0.041","5"
"371320","HAI_3_CI_LOWER",,"5"
"070034","HAI_1_ELIGCASES","4.126",""
"241312","HAI_4_ELIGCASES","Not Available","5"
"360044","HAI_2_DEVICEDAYS","59","5"
"111313","HAI_1_NUMERATOR","Not Available","15"
"490127","HAI_2_DEVICEDAYS","147","5"
"050030","HAI_4_NUMERATOR","0","5"
"050636","HAI_2_ELIGCASES","0.629","5"
"070004","HAI_2_DEVICEDAYS","159","5"
"450124","HAI_1_NUMERATOR","12",""
"451371","HAI_3_NUMERATOR","Not Available","5"
"391303","HAI_3_CI_UPPER",,"5"
"050727","HAI_2_SIR","1.68",""
"281359","HAI_3_CI_LOWER",,"5"
"370216","HAI_3_SIR","Not Available","5"
"050471","HAI_3_CI_LOWER",,"5"
"140186","HAI_2_NUMERATOR","1",""
"371310","HAI_3_ELIGCASES","Not Available","5"
"180045","HAI_3_ELIGCASES","0.904","5"
"100055","HAI_3_ELIGCASES","Not Available","5"
"370166","HAI_4_NUMERATOR","0","5"
"330222","HAI_4_ELIGCASES","0.023","5"
"050357","HAI_1_CI_UPPER",,"5"
"230046","HAI_4_CI_UPPER",,"5"
"241361","HAI_3_CI_UPPER",,"5"
"170086","HAI_4_SIR","Not Available","5"
"430082","HAI_2_DEVICEDAYS","Not Available","15"
"450039","HAI_4_CI_UPPER",,"5"
"400005","HAI_1_ELIGCASES","Not Available","5"
"330064","HAI_2_CI_UPPER",,"5"
"400102","HAI_2_CI_UPPER",,"5"
"440186","HAI_1_ELIGCASES","Not Available","15"
"050771","HAI_2_CI_LOWER",,"5"
"450035","HAI_1_SIR","0.70",""
"110203","HAI_2_ELIGCASES","Not Available","15"
"360175","HAI_3_NUMERATOR","Not Available","5"
"050231","HAI_3_NUMERATOR","0","5"
"170166","HAI_2_NUMERATOR","0","5"
"010012","HAI_1_ELIGCASES","0.336","5"
"380029","HAI_4_PROCDAYS","14","5"
"190098","HAI_4_PROCDAYS","71","5"
"180149","HAI_2_ELIGCASES","0.134","5"
"281340","HAI_1_DEVICEDAYS","Not Available","4"
"670067","HAI_1_SIR","Not Available","15"
"310040","HAI_3_CI_LOWER",,"5"
"190081","HAI_1_DEVICEDAYS","Not Available","4"
"490069","HAI_4_CI_UPPER",,"5"
"050099","HAI_1_ELIGCASES","7.239",""
"291306","HAI_1_DEVICEDAYS","Not Available","4"
"261319","HAI_1_DEVICEDAYS","Not Available","4"
"381321","HAI_1_DEVICEDAYS","Not Available","4"
"050701","HAI_3_ELIGCASES","1.238",""
"110164","HAI_2_CI_LOWER",,""
"010086","HAI_4_CI_LOWER",,"5"
"170086","HAI_2_CI_UPPER","2.508",""
"050205","HAI_2_NUMERATOR","0","5"
"510048","HAI_4_ELIGCASES","0.023","5"
"510039","HAI_4_NUMERATOR","0","5"
"140250","HAI_4_PROCDAYS","56","5"
"231323","HAI_3_PROCDAYS","Not Available","5"
"010039","HAI_1_DEVICEDAYS","Not Available","4"
"450177","HAI_4_SIR","Not Available","5"
"450231","HAI_4_SIR","Not Available","5"
"110008","HAI_1_ELIGCASES","1.444",""
"150018","HAI_1_DEVICEDAYS","Not Available","4"
"360001","HAI_2_NUMERATOR","0",""
"370232","HAI_2_CI_LOWER",,"15"
"370047","HAI_2_CI_LOWER",,"5"
"440018","HAI_4_SIR","Not Available","5"
"450346","HAI_1_DEVICEDAYS","Not Available","4"
"450346","HAI_3_NUMERATOR","1",""
"140185","HAI_2_DEVICEDAYS","916",""
"231309","HAI_3_PROCDAYS","Not Available","5"
"011302","HAI_2_ELIGCASES","Not Available","15"
"190190","HAI_3_PROCDAYS","Not Available","5"
"161366","HAI_4_PROCDAYS","Not Available","5"
"340148","HAI_2_ELIGCASES","Not Available","15"
"370172","HAI_1_SIR","Not Available","15"
"471302","HAI_2_CI_LOWER",,"5"
"100168","HAI_2_NUMERATOR","4",""
"201303","HAI_1_DEVICEDAYS","Not Available","4"
"050291","HAI_1_SIR","0.17",""
"010120","HAI_3_ELIGCASES","0.055","5"
"110142","HAI_3_NUMERATOR","Not Available","5"
"111326","HAI_1_DEVICEDAYS","Not Available","4"
"260062","HAI_1_NUMERATOR","0","5"
"050677","HAI_4_ELIGCASES","0.096","5"
"420070","HAI_3_CI_UPPER",,"5"
"370112","HAI_3_PROCDAYS","Not Available","5"
"331302","HAI_1_DEVICEDAYS","Not Available","4"
"281319","HAI_4_ELIGCASES","Not Available","5"
"420018","HAI_1_SIR","0.86",""
"050359","HAI_3_CI_LOWER",,"5"
"450587","HAI_1_NUMERATOR","1","5"
"520078","HAI_2_SIR","2.60",""
"150022","HAI_3_ELIGCASES","Not Available","5"
"360096","HAI_4_NUMERATOR","0","5"
"041307","HAI_3_CI_UPPER",,"5"
"530011","HAI_2_NUMERATOR","0","5"
"040007","HAI_4_CI_UPPER",,"5"
"360109","HAI_1_SIR","Not Available","5"
"140286","HAI_3_SIR","Not Available","5"
"370057","HAI_1_CI_UPPER",,"15"
"050334","HAI_4_CI_LOWER",,"5"
"310002","HAI_4_PROCDAYS","58","5"
"400113","HAI_2_NUMERATOR","Not Available","5"
"410008","HAI_4_NUMERATOR","0","5"
"150090","HAI_2_NUMERATOR","0","5"
"100166","HAI_3_CI_UPPER",,"5"
"010120","HAI_4_SIR","Not Available","5"
"220036","HAI_2_CI_UPPER","3.823",""
"180043","HAI_2_DEVICEDAYS","198","5"
"270032","HAI_4_PROCDAYS","4","5"
"240002","HAI_1_CI_UPPER","0.754",""
"240115","HAI_3_NUMERATOR","2",""
"420065","HAI_1_ELIGCASES","2.213",""
"281340","HAI_3_CI_UPPER",,"5"
"220067","HAI_1_ELIGCASES","0.935","5"
"151318","HAI_1_NUMERATOR","0","5"
"100028","HAI_1_NUMERATOR","0",""
"500033","HAI_3_SIR","Not Available","5"
"161304","HAI_1_DEVICEDAYS","Not Available","4"
"291311","HAI_2_DEVICEDAYS","Not Available","5"
"351335","HAI_3_PROCDAYS","Not Available","5"
"260059","HAI_2_DEVICEDAYS","100","5"
"170016","HAI_4_SIR","Not Available","5"
"420091","HAI_1_CI_LOWER","0.950",""
"050488","HAI_2_CI_LOWER","0.011",""
"310052","HAI_1_SIR","1.37",""
"450865","HAI_1_ELIGCASES","Not Available","15"
"100276","HAI_4_CI_LOWER",,"5"
"450229","HAI_4_CI_LOWER",,"5"
"220016","HAI_2_CI_UPPER",,"5"
"240071","HAI_1_NUMERATOR","0","5"
"260179","HAI_1_ELIGCASES","8.180",""
"420105","HAI_3_CI_LOWER",,"5"
"420011","HAI_4_NUMERATOR","Not Available","5"
"050067","HAI_4_CI_LOWER",,"5"
"290022","HAI_2_DEVICEDAYS","3770",""
"450743","HAI_3_PROCDAYS","12","5"
"491303","HAI_3_PROCDAYS","Not Available","5"
"340148","HAI_3_ELIGCASES","1.163",""
"140048","HAI_1_CI_UPPER","1.966",""
"281359","HAI_3_CI_UPPER",,"5"
"440033","HAI_3_NUMERATOR","Not Available","5"
"131315","HAI_3_SIR","Not Available","5"
"060004","HAI_4_CI_UPPER",,"5"
"100258","HAI_1_SIR","0.26",""
"670076","HAI_4_CI_LOWER",,"5"
"060023","HAI_3_SIR","Not Available","5"
"390056","HAI_3_CI_UPPER",,"5"
"110209","HAI_2_SIR","Not Available","15"
"230070","HAI_3_SIR","0.00",""
"020008","HAI_1_CI_UPPER",,"5"
"451371","HAI_1_DEVICEDAYS","Not Available","4"
"250126","HAI_1_CI_LOWER",,"15"
"400010","HAI_1_CI_LOWER",,"5"
"140125","HAI_3_ELIGCASES","0.063","5"
"521310","HAI_1_NUMERATOR","Not Available","5"
"450694","HAI_2_CI_LOWER",,"5"
"121303","HAI_4_CI_UPPER",,"5"
"390009","HAI_1_CI_UPPER","1.935",""
"150037","HAI_2_DEVICEDAYS","103","5"
"491307","HAI_1_ELIGCASES","Not Available","5"
"340166","HAI_2_CI_LOWER",,"5"
"450869","HAI_1_NUMERATOR","23",""
"110036","HAI_4_CI_LOWER",,"5"
"190111","HAI_2_CI_UPPER","1.206",""
"050058","HAI_4_SIR","Not Available","5"
"010148","HAI_3_CI_LOWER",,"5"
"050768","HAI_1_ELIGCASES","0.284","5"
"290041","HAI_1_CI_UPPER","0.384",""
"460054","HAI_2_DEVICEDAYS","0","14"
"260141","HAI_2_CI_LOWER","0.374",""
"450087","HAI_2_NUMERATOR","3",""
"180117","HAI_2_CI_LOWER",,"5"
"230095","HAI_4_ELIGCASES","0.015","5"
"170010","HAI_4_PROCDAYS","3","5"
"131316","HAI_2_CI_LOWER",,"5"
"111316","HAI_4_SIR","Not Available","5"
"670054","HAI_3_CI_UPPER",,"5"
"190164","HAI_4_PROCDAYS","4","5"
"241354","HAI_4_PROCDAYS","Not Available","5"
"061312","HAI_4_SIR","Not Available","5"
"050300","HAI_2_CI_LOWER",,""
"380014","HAI_1_ELIGCASES","2.861",""
"190008","HAI_1_NUMERATOR","1",""
"370091","HAI_2_CI_LOWER","0.069",""
"330037","HAI_3_NUMERATOR","0","5"
"100154","HAI_2_CI_UPPER","5.601",""
"010062","HAI_1_ELIGCASES","0.145","5"
"060030","HAI_3_ELIGCASES","0.429","5"
"450638","HAI_1_SIR","0.51",""
"461306","HAI_2_SIR","Not Available","5"
"171374","HAI_3_NUMERATOR","Not Available","5"
"160110","HAI_1_DEVICEDAYS","Not Available","4"
"351324","HAI_4_ELIGCASES","Not Available","5"
"361318","HAI_4_CI_UPPER",,"5"
"141335","HAI_1_CI_UPPER",,"5"
"031314","HAI_1_CI_LOWER",,"5"
"440197","HAI_2_CI_UPPER",,"5"
"171331","HAI_3_ELIGCASES","Not Available","5"
"521354","HAI_1_ELIGCASES","Not Available","15"
"351328","HAI_2_CI_UPPER",,"5"
"050766","HAI_1_SIR","Not Available","15"
"230095","HAI_3_CI_LOWER",,"5"
"500014","HAI_4_NUMERATOR","0","5"
"051311","HAI_2_DEVICEDAYS","Not Available","5"
"420010","HAI_4_CI_UPPER",,"5"
"330203","HAI_1_ELIGCASES","12.153",""
"340020","HAI_2_CI_LOWER",,"5"
"010058","HAI_2_NUMERATOR","Not Available","15"
"521311","HAI_1_DEVICEDAYS","Not Available","4"
"050082","HAI_4_SIR","Not Available","5"
"511311","HAI_2_ELIGCASES","Not Available","5"
"220029","HAI_3_PROCDAYS","8","5"
"501329","HAI_1_CI_UPPER",,"5"
"030010","HAI_4_CI_LOWER",,"5"
"241319","HAI_1_DEVICEDAYS","Not Available","4"
"030120","HAI_2_DEVICEDAYS","137","5"
"060114","HAI_2_DEVICEDAYS","565","5"
"161330","HAI_4_CI_UPPER",,"5"
"140101","HAI_3_SIR","Not Available","5"
"050506","HAI_4_ELIGCASES","0.143","5"
"450809","HAI_4_ELIGCASES","0.940","5"
"050096","HAI_1_CI_LOWER",,"15"
"530014","HAI_1_CI_LOWER","0.008",""
"390256","HAI_4_ELIGCASES","0.054","5"
"111320","HAI_4_CI_UPPER",,"5"
"100070","HAI_3_CI_LOWER",,""
"410008","HAI_3_PROCDAYS","11","5"
"430096","HAI_4_ELIGCASES","Not Available","5"
"030014","HAI_3_PROCDAYS","44",""
"230105","HAI_2_SIR","0.00",""
"241305","HAI_2_NUMERATOR","Not Available","5"
"521312","HAI_4_SIR","Not Available","5"
"360056","HAI_3_CI_LOWER","0.200",""
"220035","HAI_3_SIR","Not Available","5"
"161375","HAI_4_CI_LOWER",,"5"
"210009","HAI_4_PROCDAYS","Not Available","5"
"450669","HAI_1_DEVICEDAYS","Not Available","4"
"390217","HAI_1_CI_LOWER",,"5"
"340129","HAI_3_CI_UPPER",,"5"
"050618","HAI_2_ELIGCASES","Not Available","15"
"210028","HAI_1_CI_UPPER",,"5"
"400127","HAI_3_CI_UPPER",,"5"
"230003","HAI_4_PROCDAYS","4","5"
"420104","HAI_2_NUMERATOR","0","5"
"370166","HAI_3_SIR","Not Available","5"
"361333","HAI_2_CI_LOWER",,"5"
"120005","HAI_3_ELIGCASES","0.267","5"
"521324","HAI_2_ELIGCASES","Not Available","15"
"450661","HAI_2_DEVICEDAYS","291","5"
"450395","HAI_3_CI_UPPER",,"5"
"161351","HAI_1_DEVICEDAYS","Not Available","4"
"310112","HAI_2_CI_UPPER",,"5"
"330401","HAI_1_SIR","1.16",""
"430091","HAI_1_CI_UPPER",,"15"
"050515","HAI_3_ELIGCASES","1.771",""
"450795","HAI_1_ELIGCASES","0.448","5"
"460007","HAI_3_CI_LOWER",,"5"
"050076","HAI_2_SIR","1.69",""
"440025","HAI_1_ELIGCASES","0.453","5"
"450711","HAI_3_NUMERATOR","0","5"
"360041","HAI_4_SIR","Not Available","5"
"060023","HAI_4_SIR","Not Available","5"
"450711","HAI_2_NUMERATOR","1",""
"230071","HAI_4_ELIGCASES","Not Available","5"
"340030","HAI_1_ELIGCASES","71.459",""
"231311","HAI_1_SIR","Not Available","5"
"291309","HAI_1_SIR","Not Available","5"
"180038","HAI_2_DEVICEDAYS","1111",""
"051325","HAI_2_NUMERATOR","Not Available","5"
"110165","HAI_2_CI_UPPER","3.172",""
